,COST,JNJ,MSFT,PG,V
2017-04-15,578.059626656487,385.83080032551607,402.87637674779165,300.06312735455003,431.41075647058716
2017-04-16,571.2075933712642,383.7137178543284,403.8492165180937,297.9779691654794,429.5686697080408
2017-04-17,568.12,382.46,406.41,300.79,430.33
2017-04-18,567.89,381.85,409.41,306.01,432.64
2017-04-19,558.36,379.38,408.36,299.89,438.6
2017-04-20,559.04,383.83,408.52,299.95,458.32
2017-04-21,562.41,386.01,412.28,300.62,459.56
2017-04-22,566.1286129242652,386.46375415384364,414.84988661518616,304.89657827323623,465.3398881734763
2017-04-23,569.4245335842916,385.82113305847594,415.3884772834949,312.33850411418274,477.3360959673033
2017-04-24,568.1,385.4,414.02,315.63,475.92
2017-04-25,563.17,384.54,411.08,312.82,463.05
2017-04-26,563.49,381.07,408.49,303.23,467.39
2017-04-27,562.86,387.99,406.54,305.47,479.26
2017-04-28,563.82,382.96,404.14,306.21,499.67
2017-04-29,566.4481215351861,380.34749993652855,402.24519708729133,305.7793065186812,502.6402787990686
2017-04-30,570.2499948203565,382.6742400369912,401.8493391431756,304.99840637963774,486.28391824687486
2017-05-01,572.86,385.93,407.74,305.53,466.64
2017-05-02,572.96,387.64,418.4,306.31,448.74
2017-05-03,567.62,380.48,418.12,301.64,444.64
2017-05-04,569.23,382.89,399.91,305.49,445.72
2017-05-05,567.64,391.82,396.33,323.19,456.02
2017-05-06,569.0590364049124,397.2462553135063,395.34897565113675,329.98679242607227,456.9071314067348
2017-05-07,573.6715756025412,397.3307243123906,394.7278035010826,324.0767932393598,447.2714481306499
2017-05-08,574.01,390.23,399.3,320.61,440.67
2017-05-09,569.5,378.99,407.43,321.12,439.19
2017-05-10,566.36,382.15,405.55,320.26,443.1
2017-05-11,573.97,390.9,400.45,318.82,455.37
2017-05-12,570.53,389.63,407.04,309.64,452.74
2017-05-13,568.5198019342968,388.1443658972846,411.8268898265314,310.15340547473517,451.3437162259529
2017-05-14,569.5962135799132,388.4579310619056,412.7494497754735,320.5748435061373,453.31926715215087
2017-05-15,566.75,390.17,413.69,322.93,450.69
2017-05-16,561.76,392.13,414.77,317.13,442.21
2017-05-17,568.73,388.47,412.28,317.43,432.5
2017-05-18,570.29,382.98,407.07,310.99,441.88
2017-05-19,569.82,382.02,421.92,312.94,447.51
2017-05-20,568.6863667071517,382.66852705854933,431.96334412265617,315.27433814795734,444.4654696057295
2017-05-21,567.0373582321188,383.9125181600743,432.86362856773997,315.97964846000224,434.79903008931734
2017-05-22,565.55,383.66,428.18,314.35,431.27
2017-05-23,565.11,382.56,418.97,312.56,438.03
2017-05-24,570.9,384.77,409.21,319.06,460.61
2017-05-25,583.57,382.93,405.51,313.78,464.23
2017-05-26,585.22,388.74,403.94,339.41,460.99
2017-05-27,584.0159932235345,391.8733144517338,408.6370636217543,352.91173474239145,461.3025202369538
2017-05-28,582.1530263202909,390.9898524010114,418.1157068700137,346.88900999889887,464.3704333003521
2017-05-29,581.24,390.99,418.33,329.46,457.91
2017-05-30,579.83,390.61,409.59,307.98,441.14
2017-05-31,571.68,381.38,407.42,312.91,424.95
2017-06-01,573.2,383.37,410.41,317.07,428.17
2017-06-02,556.73,388.44,408.93,316.75,439.37
2017-06-03,547.5941796106647,391.150668052022,409.41296168738785,318.3374295284273,447.0349365870335
2017-06-04,549.8390052051267,391.2814080367274,412.5204812371712,322.26778578619655,450.6192857325455
2017-06-05,556.26,391.02,414.02,324.9,456.17
2017-06-06,564.75,390.33,413.31,325.1,462.69
2017-06-07,570.02,387.24,409.88,322.74,459.01
2017-06-08,572.21,384.45,401.17,330.7,450.57
2017-06-09,572.71,384.69,407.49,325.72,451.05
2017-06-10,573.7337793067938,384.54968644793905,412.6146619182174,318.24504764237423,457.42753754705075
2017-06-11,574.8626376426581,383.59580465181665,413.51254205319975,312.03081016834165,466.3168644691428
2017-06-12,571.52,383.13,412.36,314.36,462.71
2017-06-13,565.2,383.68,409.66,322.88,449.13
2017-06-14,567.42,385.1,409.1,316.84,450.18
2017-06-15,568.38,379.76,422.53,303.51,440.52
2017-06-16,566.55,386.96,422.71,318.3,431.75
2017-06-17,561.842431310109,390.2805723940195,416.94886456394863,326.5073469456063,425.4147084555327
2017-06-18,556.1418109645399,387.5489148251999,408.35127229005,323.0245400810461,421.91098773596684
2017-06-19,560.93,386.27,402.87,318.86,424.97
2017-06-20,573.08,388.14,403.23,319.79,436.74
2017-06-21,568.11,393.72,415.46,339.84,459.84
2017-06-22,572.38,391.81,417.03,332.5,458.25
2017-06-23,573.27,387.04,415.74,330.34,439.91
2017-06-24,571.4938092135137,384.1381953235571,416.4741009221955,331.3368870156255,432.5555690792319
2017-06-25,568.4372671334784,383.6999769740102,418.8470874767597,333.78561058226023,437.44475439853625
2017-06-26,568.53,385.59,417.61,336.77,436.08
2017-06-27,570.91,388.26,414.65,339.11,431.41
2017-06-28,567.12,383.9,421.55,336.79,450.61
2017-06-29,562.22,379.91,415.31,339.01,450.23
2017-06-30,557.65,381.99,414.6,333.52,448.0
2017-07-01,562.3990611021102,386.1702128558455,415.3502816079531,327.16666217785314,443.203792666536
2017-07-02,574.8261668115478,391.1327292024112,416.2837873733274,321.61894552733406,435.68868982720954
2017-07-03,575.89,393.8,417.98,317.38,429.86
2017-07-04,564.88,393.4,420.58,319.2,427.56
2017-07-05,558.4,389.56,423.81,343.17,434.04
2017-07-06,567.37,387.81,421.98,331.11,444.1
2017-07-07,577.62,382.62,404.36,321.42,463.74
2017-07-08,580.614259801956,379.29362860744453,396.95680285731413,315.12529462422594,464.7454467505161
2017-07-09,576.6124431355486,378.7979964947211,401.58215960806183,311.3513050897593,446.67951489348957
2017-07-10,573.21,380.33,400.61,312.42,437.21
2017-07-11,570.12,382.99,395.25,318.75,439.78
2017-07-12,561.34,383.17,406.4,328.37,444.46
2017-07-13,563.0,385.93,413.69,331.05,437.18
2017-07-14,565.13,390.94,411.2,339.2,440.47
2017-07-15,565.1868485520448,393.6112570061215,408.31512702604164,345.5805929628125,445.330345350214
2017-07-16,563.5972627588567,393.6080303467255,406.7758261051077,347.5531454355188,448.9830616622293
2017-07-17,563.26,393.41,407.04,339.23,448.38
2017-07-18,563.93,392.92,410.61,323.56,447.41
2017-07-19,563.6,390.34,422.4,320.68,463.11
2017-07-20,572.31,391.05,421.76,314.57,450.43
2017-07-21,573.35,387.21,407.69,307.44,439.29
2017-07-22,571.3921521167354,383.6020584540316,403.8768557645602,308.2561504190004,433.623578977746
2017-07-23,568.5011441893469,381.5114125099085,412.1371860571683,315.6613612557228,433.52223460742675
2017-07-24,568.99,382.17,419.46,313.26,442.22
2017-07-25,570.98,384.43,423.74,303.15,456.94
2017-07-26,562.26,381.46,425.69,310.31,459.57
2017-07-27,559.02,380.85,426.72,312.28,457.92
2017-07-28,556.8,388.74,424.05,291.86,456.48
2017-07-29,559.611674937244,391.59994075996417,421.9181901918101,284.08171042932804,456.5262614218775
2017-07-30,566.8960525648413,388.4400286702926,420.9105596496051,291.7722894535953,458.61668524725565
2017-07-31,569.83,388.07,419.65,293.6,465.25
2017-08-01,567.7,390.85,418.18,290.45,471.82
2017-08-02,564.11,390.39,419.63,301.84,455.12
2017-08-03,557.27,387.78,430.05,296.41,448.42
2017-08-04,562.16,386.95,433.09,304.75,439.6
2017-08-05,566.4364454267234,387.34751856704327,432.70072340878914,309.920941036548,429.26946569048386
2017-08-06,567.278923593828,388.49780898968186,430.5530353802739,309.8412561729767,421.22347210002107
2017-08-07,563.19,388.75,429.55,315.91,434.34
2017-08-08,556.32,388.01,428.2,327.77,463.08
2017-08-09,559.51,387.17,417.81,332.2,460.64
2017-08-10,564.87,386.54,412.76,330.04,452.92
2017-08-11,565.97,391.91,402.53,327.94,458.49
2017-08-12,566.4811363716631,393.90421986534074,396.1442469897918,322.85451555361385,461.27793966931614
2017-08-13,566.7172262895552,391.21434518146043,395.04959626351723,316.46859204119664,458.38245814325757
2017-08-14,563.95,386.66,396.3,323.11,451.2
2017-08-15,558.31,382.06,399.39,338.43,438.3
2017-08-16,552.44,384.28,405.49,334.33,424.87
2017-08-17,546.65,387.48,419.47,361.41,474.78
2017-08-18,563.48,390.84,427.31,343.48,464.85
2017-08-19,570.5786851411672,390.61724016965775,430.3836845759511,330.2249340265723,456.4793758346194
2017-08-20,564.6837578974233,387.3336078716882,429.46991567848517,330.05017087283954,460.7796921769035
2017-08-21,563.51,388.04,425.21,327.11,457.55
2017-08-22,567.99,392.51,417.91,320.43,444.93
2017-08-23,566.56,393.33,409.94,319.31,435.92
2017-08-24,562.71,395.27,407.34,320.77,447.75
2017-08-25,567.58,399.74,404.46,321.66,441.2
2017-08-26,568.4848480699678,402.3360120632918,402.67454678203285,323.0405576776549,438.7039361047762
2017-08-27,564.0588597368521,402.0194921615765,402.30436719520213,324.02807571965707,444.02111639523997
2017-08-28,560.97,397.16,402.69,317.81,449.23
2017-08-29,561.06,390.58,405.72,308.77,455.45
2017-08-30,566.13,396.4,419.38,322.21,470.94
2017-08-31,565.2,393.96,422.19,320.9,464.44
2017-09-01,575.07,395.01,415.34,320.52,456.47
2017-09-02,579.8226848934257,394.7244835185555,410.6641951010395,317.5883972679534,448.29475278131474
2017-09-03,577.4357535344284,392.56383644093955,409.97442374401464,312.03755051806576,440.12215739644415
2017-09-04,575.47,393.03,412.86,311.07,436.51
2017-09-05,574.39,395.73,417.56,311.47,438.33
2017-09-06,570.98,394.82,416.79,295.22,445.9
2017-09-07,569.6,394.7,423.44,302.19,454.13
2017-09-08,551.83,393.28,425.05,303.26,447.94
2017-09-09,544.4531195446366,391.25837242213663,422.04177487461027,303.50474077881086,446.56680463151355
2017-09-10,550.7498434495718,389.4340661500487,415.7887969192721,304.82943468110466,451.66374045954706
2017-09-11,559.43,391.35,411.47,307.0,450.84
2017-09-12,567.67,395.83,409.85,311.87,442.73
2017-09-13,570.61,393.4,409.42,324.48,433.8
2017-09-14,571.57,390.38,406.82,316.29,437.65
2017-09-15,568.89,394.1,412.56,321.3,450.11
2017-09-16,564.9137954193525,395.1897701766461,416.66920445189805,320.41141198009353,457.51041748492764
2017-09-17,561.2656361536118,392.87596249264476,417.0209564517412,311.31491828826057,458.51471615974833
2017-09-18,564.86,393.22,413.07,306.71,458.06
2017-09-19,573.75,396.23,406.31,309.15,454.98
2017-09-20,571.61,395.59,403.77,320.0,442.02
2017-09-21,566.33,390.6,396.69,329.29,440.07
2017-09-22,548.84,392.09,405.52,322.4,426.32
2017-09-23,543.2078351569721,392.60418174119775,409.4657498838902,319.7258124283564,417.86118898736044
2017-09-24,550.5604504329962,391.0933798824549,405.9202030134987,323.6935187782142,418.10856101699767
2017-09-25,550.96,390.84,404.56,325.59,425.26
2017-09-26,546.5,391.61,407.26,321.61,438.56
2017-09-27,561.89,390.24,412.31,306.18,451.81
2017-09-28,560.44,393.9,406.67,318.08,449.26
2017-09-29,560.91,396.89,420.07,310.66,457.2
2017-09-30,560.5509705489429,397.4699252361677,426.78866248994467,307.52190634630597,461.29077258753773
2017-10-01,559.0379426493844,396.0341016718282,423.10181738316066,312.2298069378058,458.31733274941377
2017-10-02,561.8,395.5,418.78,312.43,448.84
2017-10-03,568.16,396.6,414.37,306.29,434.85
2017-10-04,569.09,399.67,407.53,298.19,426.31
2017-10-05,566.09,398.46,417.08,303.46,421.83
2017-10-06,562.06,394.11,418.75,307.58,445.03
2017-10-07,561.1856714852598,388.079143672223,416.55076462814037,311.1727816456302,462.13345897439723
2017-10-08,562.3763069684433,382.29909305827175,413.37922986722555,314.65623198632085,467.71308147957063
2017-10-09,555.2,387.25,417.62,316.89,468.24
2017-10-10,543.83,400.81,427.38,317.25,464.63
2017-10-11,555.82,402.03,424.66,313.23,458.29
2017-10-12,554.66,400.75,417.49,307.26,459.67
2017-10-13,560.71,400.15,412.49,311.01,452.08
2017-10-14,565.6836898888424,401.008660190818,408.9023955820343,314.2369953646409,450.13521510526004
2017-10-15,567.7329798243396,402.47838248167886,406.1716823529975,315.4441619454217,453.8024472237131
2017-10-16,569.14,398.83,402.58,318.17,444.58
2017-10-17,570.08,393.89,399.35,319.5,426.96
2017-10-18,568.34,409.09,405.62,307.84,439.62
2017-10-19,561.66,407.29,418.84,325.23,449.4
2017-10-20,568.44,393.63,414.91,320.69,449.72
2017-10-21,570.6024935961225,385.87672655478315,408.5415418807961,318.2955934322028,444.3627851116468
2017-10-22,566.2028523168094,386.2011661474932,404.7744637489777,322.09524098134386,436.3506219150273
2017-10-23,565.49,391.48,414.57,321.26,439.96
2017-10-24,567.68,398.77,433.52,316.88,452.21
2017-10-25,561.47,395.63,427.94,323.32,449.75
2017-10-26,567.41,392.24,416.22,326.08,469.79
2017-10-27,590.5,390.81,414.02,326.23,465.08
2017-10-28,598.8038729862114,390.86266024119186,413.4617815710308,326.0013822770464,459.68060990397004
2017-10-29,589.8490292721928,391.91946142364486,412.85313535861184,324.45284435366455,458.6479318704961
2017-10-30,581.88,391.62,412.19,314.34,457.96
2017-10-31,577.15,390.5,410.51,297.94,454.78
2017-11-01,572.94,392.39,406.39,297.64,442.36
2017-11-02,574.27,389.63,418.86,319.07,449.81
2017-11-03,552.71,390.83,418.57,326.31,450.43
2017-11-04,543.6835164840597,392.4506952441454,416.51002391360805,330.6415985231845,464.54451641328393
2017-11-05,551.7407888461463,393.3899072328234,415.5079072218753,333.10654491953034,491.0043113731772
2017-11-06,562.53,392.45,415.45,321.94,496.36
2017-11-07,572.36,390.75,415.57,301.04,478.34
2017-11-08,574.26,395.13,412.68,300.62,460.22
2017-11-09,573.81,398.74,412.2,303.1,462.68
2017-11-10,581.0,392.99,406.55,332.11,468.51
2017-11-11,583.1546081359168,393.61494304273924,398.82867282305983,342.11078655641876,471.2487234868934
2017-11-12,578.7608845563166,401.57079642667645,391.63455328452824,328.97650420912,470.1411129950882
2017-11-13,573.35,405.12,395.85,319.69,463.76
2017-11-14,566.67,402.92,408.47,316.73,454.2
2017-11-15,555.73,399.54,405.93,308.32,453.15
2017-11-16,561.14,399.6,412.13,296.77,451.56
2017-11-17,570.76,396.96,413.57,294.69,459.71
2017-11-18,575.9270798080556,395.5007827357415,415.06228298579975,294.378698459382,467.24789215030324
2017-11-19,576.2793352695769,395.8425247150581,416.99208724107643,295.1785410496072,471.3755841296013
2017-11-20,575.78,396.51,413.49,303.17,468.11
2017-11-21,575.36,398.55,407.49,315.19,459.76
2017-11-22,575.09,406.33,416.88,312.62,461.04
2017-11-23,568.77,402.9,414.81,322.13,456.94
2017-11-24,570.51,397.74,411.74,310.06,450.45
2017-11-25,574.8953849960621,394.969365608552,407.6915209211983,308.6610835809627,452.0531322915635
2017-11-26,579.7143234476657,395.15307901439974,403.1359377639839,320.3577388545421,461.13896529461726
2017-11-27,579.95,399.65,403.63,319.65,464.31
2017-11-28,577.0,406.69,410.21,307.0,461.09
2017-11-29,580.83,405.17,420.3,307.74,464.75
2017-11-30,576.08,400.21,418.44,311.86,485.23
2017-12-01,576.19,402.43,422.45,329.69,481.41
2017-12-02,576.5034630255255,405.2854588236762,423.8695876184055,338.6219304766971,477.26844835177127
2017-12-03,575.6555558329386,407.44808909846165,421.2721599958395,335.48239803843137,476.60647429863667
2017-12-04,573.14,409.35,418.41,326.76,470.05
2017-12-05,569.74,409.43,418.25,317.94,460.22
2017-12-06,568.8,401.04,427.01,328.33,463.91
2017-12-07,562.33,399.23,408.12,323.5,446.7
2017-12-08,561.35,394.94,399.58,318.99,459.81
2017-12-09,562.3389839978627,392.73618602575834,393.7217222554365,315.6860350836688,467.17075135249377
2017-12-10,564.3676517326431,393.5299887026708,389.8857792726496,312.97603414024564,463.07571713126424
2017-12-11,567.69,396.0,399.86,310.16,460.59
2017-12-12,570.87,401.44,417.78,308.83,462.18
2017-12-13,568.48,413.82,407.01,316.3,469.54
2017-12-14,575.97,408.37,415.29,317.34,480.54
2017-12-15,575.99,405.44,416.02,314.4,482.66
2017-12-16,574.2209880014227,403.7987620974786,413.7088944859616,315.5948658148074,477.4819006381067
2017-12-17,572.2120535119764,402.61247972633157,410.5218659888261,321.18612994038807,467.9874009640889
2017-12-18,569.85,402.51,408.48,325.32,468.3
2017-12-19,567.72,403.52,406.5,326.96,477.36
2017-12-20,570.19,404.65,397.58,326.92,474.6
2017-12-21,578.68,403.55,390.15,330.74,460.91
2017-12-22,574.46,404.62,389.66,331.53,462.42
2017-12-23,568.3091606713781,404.56362221950644,393.93067482580767,332.4229259453052,467.79754599995596
2017-12-24,563.2908735432651,403.14215416072227,401.91096597591934,334.4319031926944,472.22645610528275
2017-12-25,563.36,403.16,410.21,339.03,462.96
2017-12-26,567.14,404.83,417.62,344.2,444.68
2017-12-27,565.15,406.55,419.8,337.62,450.45
2017-12-28,569.18,407.08,415.01,326.22,446.71
2017-12-29,567.72,404.07,413.02,320.43,459.24
2017-12-30,565.3896042799712,402.65290652343265,411.88158395219074,316.995035744509,469.61916330946553
2017-12-31,563.503886566353,403.1922926355702,410.6790163774962,314.8494264718326,473.9503498085657
2018-01-01,562.76,402.2,407.68,312.52,473.55
2018-01-02,562.44,399.04,403.94,310.47,469.52
2018-01-03,559.11,395.08,405.72,312.4,465.73
2018-01-04,559.98,399.18,406.54,315.09,457.37
2018-01-05,560.04,405.07,418.83,314.6,456.91
2018-01-06,568.1557612479436,409.04361729357805,422.97898277251437,312.1766542132173,447.6606731384171
2018-01-07,583.3209127826173,410.7932484372024,417.22968599745195,309.14142233114956,433.61732582126996
2018-01-08,589.25,410.92,413.65,311.56,458.3
2018-01-09,584.9,407.95,413.39,318.14,509.27
2018-01-10,580.15,398.08,412.12,316.02,484.34
2018-01-11,576.02,407.31,412.55,308.56,461.43
2018-01-12,573.64,406.37,408.14,298.33,462.95
2018-01-13,572.3437665258577,405.33039048943243,405.5582195694242,298.08693597315124,463.7763362794864
2018-01-14,571.9216336873645,406.442341611095,405.36956763834326,307.16231496857654,461.0551892461935
2018-01-15,572.02,406.87,402.84,308.7,464.61
2018-01-16,571.79,405.98,399.03,303.46,473.05
2018-01-17,567.77,403.75,401.96,308.58,472.44
2018-01-18,566.62,405.36,399.8,304.37,479.85
2018-01-19,567.99,409.19,413.77,300.75,471.86
2018-01-20,569.7357366774215,410.76246800109834,422.3637435473729,298.50264612765625,468.02376687316394
2018-01-21,570.9626689649399,409.74506292892596,421.36030858257806,297.19628295593975,470.36022678667985
2018-01-22,568.23,408.31,411.72,295.87,466.13
2018-01-23,563.65,406.6,397.38,295.35,458.11
2018-01-24,569.37,403.94,396.47,296.7,470.2
2018-01-25,568.91,405.25,390.61,282.0,474.04
2018-01-26,581.85,416.06,400.88,298.81,465.68
2018-01-27,587.184997735828,420.4027970658857,404.507832828634,303.91279118669235,463.3031810373701
2018-01-28,582.168129306451,416.4485762007585,399.0145413636021,292.36125570047363,467.9559557305444
2018-01-29,575.96,410.48,397.34,287.91,467.48
2018-01-30,570.0,403.77,401.88,293.33,461.75
2018-01-31,565.02,399.84,411.25,299.79,461.45
2018-02-01,565.41,407.87,409.44,299.03,462.45
2018-02-02,557.58,407.79,399.62,306.07,456.39
2018-02-03,559.5333078712413,407.7491625958266,394.3695270639129,311.2346543817609,456.82863845831093
2018-02-04,571.8258005651119,409.31626458552375,394.61913929850044,313.07436031732226,464.1996376855362
2018-02-05,576.73,409.71,394.04,315.71,465.85
2018-02-06,572.83,408.62,390.65,319.03,461.36
2018-02-07,570.03,407.84,381.84,319.04,458.81
2018-02-08,572.89,410.99,384.82,319.09,453.43
2018-02-09,575.78,409.52,401.28,316.39,471.87
2018-02-10,576.2938880297187,409.21844155272527,409.3089108855703,311.3827912669922,481.02504085651344
2018-02-11,574.447462290049,410.63519457789414,406.7785344978538,305.2331994970779,476.66047873850755
2018-02-12,571.73,409.5,403.24,303.86,472.34
2018-02-13,569.06,406.12,398.15,304.5,467.46
2018-02-14,569.14,406.22,384.65,291.58,450.34
2018-02-15,567.09,407.87,391.54,298.09,448.78
2018-02-16,573.25,407.57,397.16,302.89,452.79
2018-02-17,574.8076737948193,408.3152461549274,403.1168807005729,305.89748685344955,452.16876797049844
2018-02-18,571.3626711972189,410.011603000045,408.9734274737963,306.9992722501996,447.1964098984858
2018-02-19,575.69,408.48,405.72,300.79,447.39
2018-02-20,586.24,403.8,394.21,289.77,450.01
2018-02-21,582.05,401.64,391.16,291.6,435.96
2018-02-22,569.75,406.42,407.01,292.3,440.98
2018-02-23,569.95,405.64,404.52,285.57,461.25
2018-02-24,572.0017682675849,403.2002872837036,404.92575928086484,281.64479488105394,470.56026354422437
2018-02-25,573.2357622895088,400.97267680030353,411.34120487884655,282.31078478207155,467.0308271631867
2018-02-26,571.93,403.86,413.78,287.15,464.51
2018-02-27,570.03,410.94,410.89,294.1,464.23
2018-02-28,577.55,412.59,406.73,294.95,460.86
2018-03-01,577.91,411.45,409.3,304.97,460.29
2018-03-02,576.61,406.35,393.35,299.89,464.23
2018-03-03,575.3934303869036,402.9851320935686,384.11511215103275,294.05403755953324,468.46738356612934
2018-03-04,574.1947609286889,402.4117429200676,385.15962992255595,291.23681997061465,471.02796119153385
2018-03-05,572.35,404.77,387.21,294.53,464.5
2018-03-06,570.49,408.61,388.08,302.99,452.09
2018-03-07,571.63,407.57,384.85,308.09,454.72
2018-03-08,569.27,412.84,381.44,310.08,448.99
2018-03-09,569.7,414.2,374.52,311.45,462.58
2018-03-10,571.6042608510206,412.5960379907424,373.01476111533884,313.4950723755819,467.3790085505552
2018-03-11,573.7202282998181,409.15851542370206,378.2154467501733,315.23561458307086,460.24197913576694
2018-03-12,571.15,407.52,387.96,309.85,456.94
2018-03-13,565.74,407.78,400.17,298.18,457.82
2018-03-14,570.2,407.33,404.9,291.64,448.79
2018-03-15,569.97,408.39,403.14,289.55,432.23
2018-03-16,574.68,411.43,399.85,291.12,443.44
2018-03-17,578.5042516054395,410.9713409844395,404.0636613249444,291.25945278780813,448.9618327247038
2018-03-18,580.1673585338829,407.0339552843627,414.4222889229763,289.83993931020996,444.05154998906477
2018-03-19,580.22,405.38,414.27,291.27,440.78
2018-03-20,578.57,406.4,403.14,295.15,440.84
2018-03-21,575.82,405.59,396.61,296.56,444.84
2018-03-22,583.13,398.87,403.73,303.07,462.22
2018-03-23,604.02,400.86,405.78,302.21,466.37
2018-03-24,610.6723919692857,400.8065185292221,405.9210131187556,299.3339883341342,470.63385391352006
2018-03-25,600.8796586302874,397.9004320687432,405.05078313738,297.3890903720996,477.10557376476635
2018-03-26,590.32,401.04,401.8,306.09,479.63
2018-03-27,581.03,409.14,399.46,319.85,475.03
2018-03-28,571.18,406.95,409.58,304.65,456.03
2018-03-29,568.56,396.82,388.43,304.61,450.54
2018-03-30,566.49,399.84,383.33,305.63,442.31
2018-03-31,564.3879933682334,402.87960076974923,380.0397777350049,306.7508411939119,430.63618467536224
2018-04-01,562.9015146477823,403.4486576539067,376.1306665649759,307.67312381407044,418.86301828281023
2018-04-02,565.09,403.7,381.43,303.59,424.03
2018-04-03,570.14,403.55,394.0,293.25,441.78
2018-04-04,571.49,401.83,394.42,282.36,434.62
2018-04-05,575.19,404.11,393.58,308.48,430.63
2018-04-06,577.5,397.28,403.21,311.17,439.76
2018-04-07,579.1506440175659,395.37631805140177,402.1920343124066,312.83325901737885,447.6223882336519
2018-04-08,579.8947245902245,399.9013550758144,390.35656655866325,318.333827883851,451.6690059913786
2018-04-09,576.62,402.93,390.07,322.01,452.14
2018-04-10,570.47,403.22,402.09,323.48,453.26
2018-04-11,569.59,401.6,408.08,322.75,472.55
2018-04-12,566.13,400.28,402.84,306.17,470.69
2018-04-13,566.16,399.39,392.56,302.48,455.46
2018-04-14,566.0867400370282,397.9493278737549,387.1318843329621,295.09849721052905,448.52709268866033
2018-04-15,565.3790720621834,396.0684574458198,387.1838282153656,283.732165255835,450.0667575768646
2018-04-16,565.9,395.38,387.46,289.18,441.48
2018-04-17,569.1,395.47,392.75,308.36,426.34
2018-04-18,578.74,393.23,424.47,305.68,436.78
2018-04-19,579.52,393.59,418.57,297.64,436.49
2018-04-20,580.04,394.88,400.18,291.85,442.18
2018-04-21,579.1984352451575,396.1269497822256,394.36363365933374,281.83568396409885,445.9296084234022
2018-04-22,577.0646667422468,396.8249066807319,401.70466025681907,270.10662022831275,446.20726698249103
2018-04-23,577.19,394.48,406.39,279.05,446.19
2018-04-24,578.4,390.27,406.55,303.16,447.1
2018-04-25,574.45,393.13,407.6,296.91,454.8
2018-04-26,585.41,399.67,413.6,305.2,471.47
2018-04-27,590.63,402.59,416.27,308.67,454.94
2018-04-28,590.0015964606857,404.9281551982366,417.9512802778988,315.0484099376437,448.2809444064011
2018-04-29,585.6986995696843,406.97560401340957,418.76056558083786,324.1845623042773,457.07589762066704
2018-04-30,586.59,406.21,415.43,322.21,463.0
2018-05-01,592.72,404.32,409.48,310.71,460.12
2018-05-02,595.19,410.73,409.13,310.28,437.85
2018-05-03,591.27,408.98,396.04,308.08,434.52
2018-05-04,584.67,402.24,391.95,301.95,457.17
2018-05-05,582.4309828421724,400.5488088492952,390.6093324852087,296.6390511317301,470.22661912751244
2018-05-06,583.9873194825194,403.92594372616287,390.43720579184725,292.72530265089557,468.714336061364
2018-05-07,579.39,403.26,392.82,288.9,459.43
2018-05-08,569.16,399.85,394.01,289.29,447.7
2018-05-09,566.5,406.82,379.84,311.05,453.04
2018-05-10,572.01,405.86,393.78,310.2,449.22
2018-05-11,572.75,403.1,386.71,308.07,449.54
2018-05-12,572.4246980755876,403.3632461536951,383.1176030603797,305.3139709559754,446.87780470061614
2018-05-13,572.1388225970246,406.6822345730392,387.11791983882586,302.1245727563561,442.03337300622417
2018-05-14,572.47,409.99,388.13,304.17,450.38
2018-05-15,573.69,412.43,387.77,311.06,467.78
2018-05-16,576.03,411.73,401.44,315.29,460.74
2018-05-17,576.8,407.48,405.15,315.4,459.11
2018-05-18,585.77,405.62,404.92,298.54,450.2
2018-05-19,594.2023038330565,403.26281984607664,400.1426684595536,295.0348321096621,446.6548248773796
2018-05-20,600.0905884716224,400.8141093015349,392.6792778693691,306.525798045502,448.9747180872109
2018-05-21,602.2,404.73,396.19,309.38,443.83
2018-05-22,600.27,413.54,408.7,302.94,435.64
2018-05-23,593.87,413.64,407.37,303.64,455.83
2018-05-24,585.34,412.4,404.55,297.68,461.01
2018-05-25,590.05,410.96,405.86,296.21,449.51
2018-05-26,595.5532467222572,410.7767062939493,408.6266588829074,300.1483666100735,444.63669242090873
2018-05-27,598.8714919098136,411.4589853857794,411.42159814851027,307.35789285168937,448.02954797583277
2018-05-28,597.59,409.07,408.93,306.54,446.71
2018-05-29,590.33,404.29,402.31,300.8,442.58
2018-05-30,576.98,404.05,404.22,313.91,454.6
2018-05-31,584.8,403.7,413.12,317.16,456.17
2018-06-01,584.21,404.82,399.4,322.25,453.02
2018-06-02,581.7242635213502,404.5999736390289,391.3710670103362,322.5222716828,445.122577526417
2018-06-03,579.8484303678331,403.14131982425926,393.86955964775507,317.6942584379675,434.79142327233876
2018-06-04,580.86,404.4,401.65,315.98,437.85
2018-06-05,583.52,408.92,411.54,318.36,454.35
2018-06-06,582.64,414.55,411.48,320.51,466.74
2018-06-07,598.2,413.49,410.52,313.1,464.22
2018-06-08,603.22,410.97,414.68,311.37,467.58
2018-06-09,602.5428862200699,409.6412924043667,415.6703706598586,313.0913353269172,473.2903896366319
2018-06-10,598.0858180865806,409.7019390586414,413.07952864700144,316.34349236226245,478.5415927756223
2018-06-11,590.97,410.76,413.7,314.85,474.02
2018-06-12,584.4,412.43,418.11,308.82,460.29
2018-06-13,591.32,413.33,422.26,306.34,451.05
2018-06-14,586.62,415.56,419.5,309.97,450.73
2018-06-15,582.49,414.95,402.13,309.22,440.57
