,COST,JNJ,MSFT,PG,V
2017-06-30,564.1955791690486,383.7426601408768,415.9483744105201,335.3816308546964,445.45608959601327
2017-07-01,564.1955791690486,383.7426601408768,415.9483744105201,335.3816308546964,445.45608959601327
2017-07-02,564.1955791690486,383.7426601408768,415.9483744105201,335.3816308546964,445.45608959601327
2017-07-03,569.6517630715142,388.43504265679746,416.8962557119882,326.9827362102035,438.17953146412526
2017-07-04,568.2202341500599,389.9245298597582,418.0013789983917,324.64791534714243,434.9936720248877
2017-07-05,565.2741639050419,389.8151709018307,419.7439652988742,330.2045407429997,434.7075704174214
2017-07-06,565.9029147335293,389.2136196312814,420.4147757092119,330.4761785200998,437.525299292195
2017-07-07,569.4180403134706,387.235533741897,415.5983429964483,327.75932496406983,445.3897095045364
2017-07-08,569.4180403134706,387.235533741897,415.5983429964483,327.75932496406983,445.3897095045364
2017-07-09,569.4180403134706,387.235533741897,415.5983429964483,327.75932496406983,445.3897095045364
2017-07-10,571.187228347621,384.01366729933227,408.6053369327866,320.60256370556135,441.5733598134619
2017-07-11,570.8670598433347,383.70656710953256,404.5987358529506,320.04679459389297,441.03535186942327
2017-07-12,568.0089418903343,383.5455969766728,405.1391150970654,322.54375621572507,442.0627463085963
2017-07-13,566.506259323234,384.26091788367097,407.7043805679458,325.0956293510075,440.59792241601735
2017-07-14,566.0933815262638,386.26464251856964,408.75306639756207,329.32694054570527,440.55954569121207
2017-07-15,566.0933815262638,386.26464251856964,408.75306639756207,329.32694054570527,440.55954569121207
2017-07-16,566.0933815262638,386.26464251856964,408.75306639756207,329.32694054570527,440.55954569121207
2017-07-17,564.7714305808842,389.59840184116547,407.95381302389393,333.9473415352674,444.208280205421
2017-07-18,564.5190014066188,390.5948812888158,408.7506691167257,330.83113907468714,445.1687961437947
2017-07-19,564.2433009846332,390.51841690217105,412.8454683817079,327.78579735228095,450.55115730065626
2017-07-20,566.6633106892432,390.67789183151973,415.51982786719554,323.82105814659667,450.5148101104594
2017-07-21,568.6693174824702,389.63752428206374,413.17087950703683,318.90674070261764,447.1473670773215
2017-07-22,568.6693174824702,389.63752428206374,413.17087950703683,318.90674070261764,447.1473670773215
2017-07-23,568.6693174824702,389.63752428206374,413.17087950703683,318.90674070261764,447.1473670773215
2017-07-24,568.8189360754079,386.15345385497335,416.105150343567,316.2721804992191,444.84843998059296
2017-07-25,569.4672552527855,385.63641769848135,418.3956052404969,312.33552634945335,448.47590798641505
2017-07-26,567.3050786769498,384.38349238893693,420.5839236683478,311.72786844461734,451.8041355904905
2017-07-27,564.8195550738649,383.32344467225585,422.4247465678434,311.8935079112321,453.6388949133433
2017-07-28,562.4136885517054,384.9484112705791,422.9123225974904,305.88345553786246,454.49122643934027
2017-07-29,562.4136885517054,384.9484112705791,422.9123225974904,305.88345553786246,454.49122643934027
2017-07-30,562.4136885517054,384.9484112705791,422.9123225974904,305.88345553786246,454.49122643934027
2017-07-31,565.8738649661508,386.40482902925135,421.3902436250998,300.1524498436809,459.5108719575329
2017-08-01,566.4217054763055,387.7383803204759,420.42717053756985,297.24171489057665,463.203610370273
2017-08-02,565.7281938334138,388.5338662243331,420.1880193762989,298.6212004234036,460.7785272591911
2017-08-03,563.1907356833897,388.30770635703317,423.1466135634092,297.9578402963825,457.07096908143376
2017-08-04,562.8815149783727,387.90039444992317,426.12962949438645,299.99548820746776,451.8296783570036
2017-08-05,562.8815149783727,387.90039444992317,426.12962949438645,299.99548820746776,451.8296783570036
2017-08-06,562.8815149783727,387.90039444992317,426.12962949438645,299.99548820746776,451.8296783570036
2017-08-07,563.0254426712004,388.2967889522918,427.72544777072255,307.4206103501734,443.66964179852596
2017-08-08,561.0138098698403,388.21075226660423,427.86781343950577,313.52542724512136,449.4927492589681
2017-08-09,560.5626669088882,387.89852658662295,424.85046940765403,319.12779907158495,452.8369244812776
2017-08-10,561.8548668362217,387.49096861063606,421.22332858535776,322.40145935010946,452.8618471368943
2017-08-11,563.0894067853552,388.8166780274453,415.61533000975044,324.0630215450766,454.550292995826
2017-08-12,563.0894067853552,388.8166780274453,415.61533000975044,324.0630215450766,454.550292995826
2017-08-13,563.0894067853552,388.8166780274453,415.61533000975044,324.0630215450766,454.550292995826
2017-08-14,563.4909277253139,387.8104518871132,406.6035119647658,323.61837696728037,452.9871702917081
2017-08-15,561.9366494077196,386.0853163209792,404.4394583753361,328.06186387709624,448.5810192041956
2017-08-16,559.0876545854037,385.54372142468543,404.75462086273524,329.94230471396736,441.46771344293694
2017-08-17,555.3563582097826,386.1246049972798,409.1692346039147,339.3826132997772,451.46139941005583
2017-08-18,557.7934507468478,387.5392234980958,414.6114642227402,340.611829309844,455.47797958703904
2017-08-19,557.7934507468478,387.5392234980958,414.6114642227402,340.611829309844,455.47797958703904
2017-08-20,557.7934507468478,387.5392234980958,414.6114642227402,340.611829309844,455.47797958703904
2017-08-21,560.4605810360324,387.7728672781444,419.5563487222393,334.31237551053886,456.44470761796947
2017-08-22,562.7194067252226,389.1940070947011,419.06244410556747,330.1476628573772,452.99029533257857
2017-08-23,563.8715847076558,390.4348049662907,416.32571087389715,326.896364000164,447.86920673280497
2017-08-24,563.5231092953591,391.8853634764034,413.62999761172796,325.05845480011476,447.83344471296346
2017-08-25,564.7401765067514,394.24175443348236,410.8789983282095,324.03891836008034,445.84341129907443
2017-08-26,564.7401765067514,394.24175443348236,410.8789983282095,324.03891836008034,445.84341129907443
2017-08-27,564.7401765067514,394.24175443348236,410.8789983282095,324.03891836008034,445.84341129907443
2017-08-28,562.9811516980027,395.6032997988871,407.05831481582555,321.13273561043167,447.42346823574263
2017-08-29,562.4048061886019,394.0963098592209,406.65682037107786,317.4239149273021,449.83142776501984
2017-08-30,563.5223643320213,394.78741690145466,410.47377425975446,318.8597404491115,456.16399943551386
2017-08-31,564.0256550324149,394.53919183101823,413.9886419818281,319.471818314378,458.64679960485967
2017-09-01,567.3389585226904,394.68043428171273,414.3940493872796,319.7862728200646,457.9937597234017
2017-09-02,567.3389585226904,394.68043428171273,414.3940493872796,319.7862728200646,457.9937597234017
2017-09-03,567.3389585226904,394.68043428171273,414.3940493872796,319.7862728200646,457.9937597234017
2017-09-04,571.1326015136591,393.91040273503495,413.6783187244742,315.7195825463175,447.97023263627807
2017-09-05,572.1098210595613,394.4562819145244,414.84282310713195,314.44470778242226,445.0781628453947
2017-09-06,571.770874741693,394.5653973401671,415.4269761749923,308.67729544769554,445.3247139917762
2017-09-07,571.1196123191851,394.605778138117,417.83088332249457,306.7311068133869,447.96629979424335
2017-09-08,565.3327286234295,394.20804469668184,419.99661832574617,305.6897747693708,447.95840985597033
2017-09-09,565.3327286234295,394.20804469668184,419.99661832574617,305.6897747693708,447.95840985597033
2017-09-10,565.3327286234295,394.20804469668184,419.99661832574617,305.6897747693708,447.95840985597033
2017-09-11,562.5787339313162,392.8745868288676,416.0184138191772,306.30107736530977,449.302853158006
2017-09-12,564.1061137519213,393.7612107802073,414.16788967342404,307.97175415571684,447.3309972106041
2017-09-13,566.0572796263448,393.6528475461451,412.7435227713968,312.9242279090018,443.27169804742283
2017-09-14,567.7110957384414,392.67099328230154,410.9664659399777,313.93395953630124,441.5851886331959
2017-09-15,568.064767016909,393.09969529761105,411.44452615798434,316.14377167541085,444.1426320432371
2017-09-16,568.064767016909,393.09969529761105,411.44452615798434,316.14377167541085,444.1426320432371
2017-09-17,568.064767016909,393.09969529761105,411.44452615798434,316.14377167541085,444.1426320432371
2017-09-18,566.5695413480556,393.1558250187879,412.20291208738513,311.7423229932596,450.6359607944484
2017-09-19,568.7236789436389,394.07807751315147,410.4350384611696,310.9646260952817,451.9391725561138
2017-09-20,569.5895752605472,394.531654259206,408.43552692281867,313.6752382666972,448.96342078927967
2017-09-21,568.6117026823831,393.3521579814442,404.91186884597306,318.359666786688,446.29539455249574
2017-09-22,562.6801918776682,392.9735105870109,405.09430819218113,319.5717667506816,440.302776186747
2017-09-23,562.6801918776682,392.9735105870109,405.09430819218113,319.5717667506816,440.302776186747
2017-09-24,562.6801918776682,392.9735105870109,405.09430819218113,319.5717667506816,440.302776186747
2017-09-25,557.211984158694,391.9780935168658,404.84501976659124,322.3796516259468,433.2843736112818
2017-09-26,553.9983889110858,391.86766546180604,405.56951383661385,322.14875613816275,434.86706152789725
2017-09-27,556.3658722377601,391.3793658232642,407.5916596856297,317.3581292967139,439.94994306952805
2017-09-28,557.5881105664321,392.13555607628496,407.3151617799408,317.5746905076997,442.74296014866957
2017-09-29,558.5846773965025,393.56188925339944,411.1416132459585,315.5002833553898,447.0800721040687
2017-09-30,558.5846773965025,393.56188925339944,411.1416132459585,315.5002833553898,447.0800721040687
2017-10-01,558.5846773965025,393.56188925339944,411.1416132459585,315.5002833553898,447.0800721040687
2017-10-02,560.0848279113536,394.46613999053807,414.70540177817065,314.0678027852235,447.90118931834456
2017-10-03,562.5073795379475,395.10629799337664,414.6047812447194,311.7344619496564,443.9858325228412
2017-10-04,564.4821656765632,396.47540859536366,412.48234687130355,307.67112336475947,438.68308276598884
2017-10-05,564.9645159735942,397.0707860167545,413.8616428099125,306.4077863553316,433.62715793619213
2017-10-06,564.0931611815158,396.18255021172814,415.3281499669387,306.7594504487321,437.0480105553345
2017-10-07,564.0931611815158,396.18255021172814,415.3281499669387,306.7594504487321,437.0480105553345
2017-10-08,564.0931611815158,396.18255021172814,415.3281499669387,306.7594504487321,437.0480105553345
2017-10-09,559.9439413456608,392.0149529123216,416.3974423618351,311.4859898972241,451.6010382900151
2017-10-10,555.1097589419626,394.6534670386251,419.6922096532845,313.21519292805687,455.5097268030105
2017-10-11,555.3228312593737,396.86642692703754,421.1825467572992,313.2196350496398,456.3438087621073
2017-10-12,555.1239818815616,398.0314988489263,420.0747827301094,311.43174453474785,457.3416661334751
2017-10-13,556.7997873170931,398.6670491942483,417.79934791107655,311.3052211743235,455.7631662934325
2017-10-14,556.7997873170931,398.6670491942483,417.79934791107655,311.3052211743235,455.7631662934325
2017-10-15,556.7997873170931,398.6670491942483,417.79934791107655,311.3052211743235,455.7631662934325
2017-10-16,562.5572737943436,398.7430760087514,410.6985635046645,314.50807288148206,450.5455148345993
2017-10-17,564.8140916560405,397.28715320612594,407.29399445326516,316.0056510170374,443.4698603842195
2017-10-18,565.8718641592284,400.82800724428813,406.79179611728557,313.5559557119262,442.3149022689536
2017-10-19,564.6083049114598,402.76660507100166,410.4062572820999,317.0581689983483,444.4404315882675
2017-10-20,565.7578134380218,400.02562354970115,411.75738009746993,318.1477182988438,446.0243021117872
2017-10-21,565.7578134380218,400.02562354970115,411.75738009746993,318.1477182988438,446.0243021117872
2017-10-22,565.7578134380218,400.02562354970115,411.75738009746993,318.1477182988438,446.0243021117872
2017-10-23,565.6328616006866,396.03855190909405,413.0696444376861,319.59979374261803,443.1949232104868
2017-10-24,566.2470031204806,396.8579863363658,419.20475110638023,318.7838556198326,445.89944624734073
2017-10-25,564.8139021843364,396.4895904354561,421.82532577446614,320.1446989338828,447.0546123731385
2017-10-26,565.5927315290354,395.21471330481927,420.14372804212627,321.92528925371795,453.87522866119696
2017-10-27,573.0649120703248,393.89329931337346,418.3066096294883,323.21670247760255,457.23666006283787
2017-10-28,573.0649120703248,393.89329931337346,418.3066096294883,323.21670247760255,457.23666006283787
2017-10-29,573.0649120703248,393.89329931337346,418.3066096294883,323.21670247760255,457.23666006283787
2017-10-30,577.177705816674,392.8326619976471,415.45282597653886,319.0751616637911,457.5741437038155
2017-10-31,577.1693940716718,392.1328633983529,413.96997818357715,312.73461316465375,456.73590059267076
2017-11-01,575.9005758501703,392.21000437884703,411.69598472850396,308.2062292152576,452.42313041486955
2017-11-02,575.4114030951191,391.4360030651929,413.8451893099528,311.4653604506803,451.63919129040863
2017-11-03,568.6009821665833,391.25420214563496,415.26263251696696,315.9187523154762,451.27643390328603
2017-11-04,568.6009821665833,391.25420214563496,415.26263251696696,315.9187523154762,451.27643390328603
2017-11-05,568.6009821665833,391.25420214563496,415.26263251696696,315.9187523154762,451.27643390328603
2017-11-06,565.7684865989705,391.8121171632236,415.35005124933076,318.7280436146319,472.31075712103745
2017-11-07,567.7459406192794,391.49348201425653,415.41603587453153,313.4216305302423,474.1195299847262
2017-11-08,569.7001584334955,392.58443740997956,414.5952251121721,309.58114137116956,469.9496709893083
2017-11-09,570.9331109034467,394.4311061869857,413.8766575785204,307.6367989598187,467.7687696925158
2017-11-10,573.9531776324127,393.99877433088994,411.6786603049643,314.97875927187306,467.991138784761
2017-11-11,573.9531776324127,393.99877433088994,411.6786603049643,314.97875927187306,467.991138784761
2017-11-12,573.9531776324127,393.99877433088994,411.6786603049643,314.97875927187306,467.991138784761
2017-11-13,573.6717572751439,399.1875265870844,404.29359328865127,317.17684981376743,466.01704603914936
2017-11-14,571.5712300926007,400.3072686109591,405.54651530205587,317.0427948696372,462.4719322274045
2017-11-15,566.8188610648205,400.0770880276714,405.6615607114391,314.425956408746,459.6753525591831
2017-11-16,565.1152027453743,399.93396161936994,407.6020924980074,309.1291694861222,457.24074679142814
2017-11-17,566.8086419217619,399.0417731335589,409.3924647486051,304.7974186402855,457.9815227539997
2017-11-18,566.8086419217619,399.0417731335589,409.3924647486051,304.7974186402855,457.9815227539997
2017-11-19,566.8086419217619,399.0417731335589,409.3924647486051,304.7974186402855,457.9815227539997
2017-11-20,570.9943455352478,397.86054150048324,411.30422303074886,304.0381253399968,462.70709534155816
2017-11-21,572.3040418746734,398.0673790503382,410.1599561215242,307.3836877379977,461.8229667390907
2017-11-22,573.1398293122714,400.5461653352367,412.1759692850669,308.9545814165984,461.5880767173635
2017-11-23,571.82888051859,401.2523157346657,412.9661784995468,312.90720699161886,460.1936537021544
2017-11-24,571.433216363013,400.19862101426594,412.5983249496827,312.0530448941332,457.27055759150807
2017-11-25,571.433216363013,400.19862101426594,412.5983249496827,312.0530448941332,457.27055759150807
2017-11-26,571.433216363013,400.19862101426594,412.5983249496827,312.0530448941332,457.27055759150807
2017-11-27,575.4068323678281,399.942654755666,408.41403648171257,315.597502952858,460.55490086141106
2017-11-28,575.8847826574796,401.96685832896617,408.95282553719875,313.0182520670006,460.71543060298774
2017-11-29,577.3683478602356,402.9278008302763,412.3569778760391,311.4347764469004,461.92580142209135
2017-11-30,576.981843502165,402.1124605811934,414.1818845132273,311.5623435128303,468.9170609954639
2017-12-01,576.7442904515154,402.20772240683533,416.66231915925914,317.0006404589812,472.6649426968247
2017-12-02,576.7442904515154,402.20772240683533,416.66231915925914,317.0006404589812,472.6649426968247
2017-12-03,576.7442904515154,402.20772240683533,416.66231915925914,317.0006404589812,472.6649426968247
2017-12-04,575.0626619360339,405.5400447675654,417.47772235089565,321.55399638791687,471.44490722396716
2017-12-05,573.4658633552237,406.70703133729575,417.70940564562693,320.46979747154177,468.07743505677695
2017-12-06,572.0661043486566,405.006921936107,420.4995839519388,322.8278582300792,466.82720453974383
2017-12-07,569.1452730440596,403.2738453552749,416.7857087663571,323.02950076105543,460.78904317782064
2017-12-08,566.8066911308417,400.7736917486924,411.62399613644993,321.81765053273875,460.4953302244744
2017-12-09,566.8066911308417,400.7736917486924,411.62399613644993,321.81765053273875,460.4953302244744
2017-12-10,566.8066911308417,400.7736917486924,411.62399613644993,321.81765053273875,460.4953302244744
2017-12-11,567.2188103543994,398.54646387216405,406.1353509716988,316.3786222904034,460.53949963762784
2017-12-12,568.3141672480796,399.4145247105148,409.6287456801891,314.1140356032824,461.03164974633944
2017-12-13,568.3639170736557,403.73616729736034,408.84312197613235,314.7698249222977,463.58415482243754
2017-12-14,570.6457419515589,405.1263171081522,410.7771853832926,315.5408774456084,468.6709083757063
2017-12-15,572.2490193660911,405.22042197570653,412.35002976830475,315.1986142119258,472.8676358629944
2017-12-16,572.2490193660911,405.22042197570653,412.35002976830475,315.1986142119258,472.8676358629944
2017-12-17,572.2490193660911,405.22042197570653,412.35002976830475,315.1986142119258,472.8676358629944
2017-12-18,571.1297257271684,403.9558394053924,410.54441712368356,319.92087818769915,470.7365460357809
2017-12-19,570.1068080090179,403.82508758377463,409.3310919865785,322.03261473138934,472.7235822250466
2017-12-20,570.1317656063125,404.0725613086422,405.8057643906049,323.49883031197254,473.28650755753256
2017-12-21,572.6962359244187,403.9157929160495,401.10903507342346,325.67118121838075,469.5735552902728
2017-12-22,573.225365147093,404.1270550412346,397.67432455139635,327.4288268528665,467.42748870319093
2017-12-23,573.225365147093,404.1270550412346,397.67432455139635,327.4288268528665,467.42748870319093
2017-12-24,573.225365147093,404.1270550412346,397.67432455139635,327.4288268528665,467.42748870319093
2017-12-25,568.6225509260544,403.6758629535669,403.52300672026274,332.84150483753217,465.343123833895
2017-12-26,568.1777856482381,404.0221040674968,407.7521047041839,336.2490533862725,459.14418668372645
2017-12-27,567.2694499537666,404.7804728472478,411.36647329292873,336.6603373703907,456.5359306786085
2017-12-28,567.8426149676366,405.4703309930734,412.45953130505006,333.5282361592735,453.58815147502594
2017-12-29,567.8058304773456,405.05023169515135,412.62767191353504,329.59876531149143,455.2837060325181
2017-12-30,567.8058304773456,405.05023169515135,412.62767191353504,329.59876531149143,455.2837060325181
2017-12-31,567.8058304773456,405.05023169515135,412.62767191353504,329.59876531149143,455.2837060325181
2018-01-01,565.4516327429698,403.7204190846609,410.31927133179244,321.63044557051563,463.80608268919707
2018-01-02,564.5481429200788,402.3162933592626,408.4054899322547,318.28231189936093,465.52025788243793
2018-01-03,562.9167000440552,400.1454053514838,407.5998429525783,316.51761832955265,465.5831805177065
2018-01-04,562.0356900308386,399.8557837460387,407.28189006680475,316.0893328306868,463.11922636239456
2018-01-05,561.436983021587,401.420048622227,410.7463230467633,315.64253298148077,461.25645845367615
2018-01-06,561.436983021587,401.420048622227,410.7463230467633,315.64253298148077,461.25645845367615
2018-01-07,561.436983021587,401.420048622227,410.7463230467633,315.64253298148077,461.25645845367615
2018-01-08,574.4135072727906,405.85237430392516,412.10107123645383,313.7377742031849,459.8770843695349
2018-01-09,577.5594550909534,406.48166201274756,412.4877498655177,315.0584419422294,474.6949590586744
2018-01-10,578.3366185636673,403.96116340892326,412.3774249058623,315.3469093595606,477.588471341072
2018-01-11,577.6416329945671,404.9658143862462,412.42919743410357,313.3108365516924,472.74092993875036
2018-01-12,576.4411430961969,405.3870700703723,411.1424382038725,308.81658558618466,469.8036509571252
2018-01-13,576.4411430961969,405.3870700703723,411.1424382038725,308.81658558618466,469.8036509571252
2018-01-14,576.4411430961969,405.3870700703723,411.1424382038725,308.81658558618466,469.8036509571252
2018-01-15,574.3784013716883,406.0789502863728,407.2688278443674,308.7621910669694,467.380485658311
2018-01-16,573.6018809601817,406.0492652004609,404.7971794910572,307.1715337468786,469.0813399608177
2018-01-17,571.8523166721271,405.35948564032265,403.94602564374,307.594073622815,470.08893797257235
2018-01-18,570.2826216704889,405.35963994822583,402.702217950618,306.6268515359705,473.0172565808007
2018-01-19,569.5948351693421,406.5087479637581,406.02255256543253,304.8637960751793,472.6700796065604
2018-01-20,569.5948351693421,406.5087479637581,406.02255256543253,304.8637960751793,472.6700796065604
2018-01-21,569.5948351693421,406.5087479637581,406.02255256543253,304.8637960751793,472.6700796065604
2018-01-22,568.9580535973319,407.3491454923313,408.68077065310007,300.6676237228406,469.6187205366256
2018-01-23,567.3656375181323,407.1244018446319,405.29053945717004,299.07233660598837,466.1661043756379
2018-01-24,567.9669462626925,406.16908129124226,402.644377620019,298.36063562419184,467.3762730629465
2018-01-25,568.2498623838848,405.8933569038696,399.03406433401324,293.4524449369343,469.3753911440625
2018-01-26,572.3299036687193,408.9433498327087,399.58784503380923,295.05971145585397,468.26677380084374
2018-01-27,572.3299036687193,408.9433498327087,399.58784503380923,295.05971145585397,468.26677380084374
2018-01-28,572.3299036687193,408.9433498327087,399.58784503380923,295.05971145585397,468.26677380084374
2018-01-29,574.0235722525206,409.6602939232023,398.53908374276295,291.72392072995007,467.8996942670131
2018-01-30,572.8165005767644,407.89320574624156,399.54135861993404,292.205744510965,466.0547859869091
2018-01-31,570.477550403735,405.47724402236906,403.0539510339538,294.4810211576755,464.67335019083635
2018-02-01,568.9572852826145,406.1950708156583,404.96976572376764,295.84571481037284,464.00634513358546
2018-02-02,565.5440996978301,406.6735495709608,403.36483600663735,298.91300036726096,461.7214415935098
2018-02-03,565.5440996978301,406.6735495709608,403.36483600663735,298.91300036726096,461.7214415935098
2018-02-04,565.5440996978301,406.6735495709608,403.36483600663735,298.91300036726096,461.7214415935098
2018-02-05,570.7630267439437,408.0902449499837,399.0142126753913,306.7498586718048,463.64767413153015
2018-02-06,571.3831187207605,408.2491714649886,396.5049488727739,310.43390107026335,462.96137189207104
2018-02-07,570.9771831045323,408.126420025492,392.1054642109417,313.01573074918434,461.7159603244497
2018-02-08,571.5510281731725,408.9854940178444,389.9198249476592,314.838011524429,459.2301722271148
2018-02-09,572.8197197212207,409.1458458124911,393.32787746336146,315.3036080671003,463.0221205589803
2018-02-10,572.8197197212207,409.1458458124911,393.32787746336146,315.3036080671003,463.0221205589803
2018-02-11,572.8197197212207,409.1458458124911,393.32787746336146,315.3036080671003,463.0221205589803
2018-02-12,572.3112968341816,409.31108104772073,397.9525069516843,309.9644441166647,467.3694982141994
2018-02-13,571.335907783927,408.3537567334045,398.011754866179,308.3251108816653,467.3966487499396
2018-02-14,570.6771354487489,407.7136297133831,394.00322840632526,303.30157761716566,462.27965412495763
2018-02-15,569.6009948141243,407.76054079936813,393.26425988442764,301.73810433201595,458.2297578874703
2018-02-16,570.695696369887,407.7033785595577,394.43298191909935,302.0836730324112,456.5978305212292
2018-02-17,570.695696369887,407.7033785595577,394.43298191909935,302.0836730324112,456.5978305212292
2018-02-18,570.695696369887,407.7033785595577,394.43298191909935,302.0836730324112,456.5978305212292
2018-02-19,573.0258535845587,408.0657213778045,399.69908677799543,301.48009307949775,452.3017976186339
2018-02-20,576.9900975091911,406.78600496446313,398.05236074459674,297.9670651556484,451.61425833304367
2018-02-21,578.5080682564337,405.24220347512414,395.9846525212177,296.05694560895387,446.9179808331305
2018-02-22,575.8806477795035,405.59554243258685,399.29225676485237,294.9298619262677,445.1365865831914
2018-02-23,574.1014534456524,405.6088797028108,400.86057973539664,292.1219033483874,449.9706106082339
2018-02-24,574.1014534456524,405.6088797028108,400.86057973539664,292.1219033483874,449.9706106082339
2018-02-25,574.1014534456524,405.6088797028108,400.86057973539664,292.1219033483874,449.9706106082339
2018-02-26,573.088333642082,404.79291716650715,406.88830303147904,289.8021972760449,456.7541515375182
2018-02-27,572.1708335494574,406.637042016555,408.0888121220353,291.09153809323146,458.99690607626275
2018-02-28,573.78458348462,408.4229294115884,407.6811684854247,292.249076665262,459.55583425338386
2018-03-01,575.022208439234,409.3310505881119,408.1668179397973,296.0653536656834,459.77608397736867
2018-03-02,575.4985459074637,408.43673541167834,403.72177255785806,297.21274756597836,461.11225878415803
2018-03-03,575.4985459074637,408.43673541167834,403.72177255785806,297.21274756597836,461.11225878415803
2018-03-04,575.4985459074637,408.43673541167834,403.72177255785806,297.21274756597836,461.11225878415803
2018-03-05,574.0295509273096,406.72597238912226,396.0179906490596,295.96107685090294,462.6928534416271
2018-03-06,572.9676856491167,407.2911806723855,393.63659345434166,298.06975379563204,459.511997409139
2018-03-07,572.5663799543817,407.37482647066986,391.0006154180391,301.0758276569424,458.0743981863973
2018-03-08,571.5774659680671,409.01437852946884,388.13243079262736,303.77707935985967,455.3490787304781
2018-03-09,571.014226177647,410.57006497062815,384.0487015548391,306.07895555190174,457.51835511133464
2018-03-10,571.014226177647,410.57006497062815,384.0487015548391,306.07895555190174,457.51835511133464
2018-03-11,571.014226177647,410.57006497062815,384.0487015548391,306.07895555190174,457.51835511133464
2018-03-12,571.0775732176251,409.14701755042836,385.8735686365627,307.8383853099569,457.2485160236202
2018-03-13,569.4763012523375,408.7369122852998,390.16249804559385,304.9408697169698,457.41996121653415
2018-03-14,569.6934108766362,408.3148385997098,394.5837486319156,300.95060880187884,454.8309728515739
2018-03-15,569.7763876136454,408.33738701979684,397.15062404234095,297.5304261613152,448.05068099610173
2018-03-16,571.2474713295517,409.2651709138578,397.96043682963864,295.6072983129206,446.6674766972712
2018-03-17,571.2474713295517,409.2651709138578,397.96043682963864,295.6072983129206,446.6674766972712
2018-03-18,571.2474713295517,409.2651709138578,397.96043682963864,295.6072983129206,446.6674766972712
2018-03-19,575.4337210980347,407.4524939711559,405.5698753228088,293.5836754608581,443.9205979893686
2018-03-20,576.3746047686242,407.1367457798091,404.8409127259661,294.05357282260064,442.99641859255803
2018-03-21,576.2082233380369,406.6727220458663,402.3716389081763,294.80550097582045,443.5494930147906
2018-03-22,578.2847563366258,404.3319054321064,402.77914723572337,297.2848506830743,449.15064511035337
2018-03-23,586.005329435638,403.29033380247444,403.67940306500634,298.762395478152,454.31645157724734
2018-03-24,586.005329435638,403.29033380247444,403.67940306500634,298.762395478152,454.31645157724734
2018-03-25,586.005329435638,403.29033380247444,403.67940306500634,298.762395478152,454.31645157724734
2018-03-26,588.0183950177665,402.2404113440882,402.80254315909355,302.1811845241153,466.1268163157011
2018-03-27,585.9218765124365,404.3102879408617,401.7997802113655,307.4818291668807,468.7977714209908
2018-03-28,581.4993135587056,405.10220155860316,404.13384614795586,306.63228041681646,464.96743999469356
2018-03-29,577.6175194910938,402.6175410910222,399.4226923035691,306.0255962917715,460.63920799628545
2018-03-30,574.2792636437657,401.7842787637155,394.5948846124983,305.90691740424,455.1404455973998
2018-03-31,574.2792636437657,401.7842787637155,394.5948846124983,305.90691740424,455.1404455973998
2018-04-01,574.2792636437657,401.7842787637155,394.5948846124983,305.90691740424,455.1404455973998
2018-04-02,569.9918933589605,402.678083384066,388.4526367373047,304.8259295017952,440.6254632035896
2018-04-03,570.0363253512724,402.93965836884615,390.1168457161133,301.3531506512566,440.9718242425127
2018-04-04,570.4724277458906,402.6067608581923,391.4077920012793,295.6552054558796,439.06627696975886
2018-04-05,571.8876994221234,403.0577326007346,392.05945440089545,299.5026438191157,436.5353938788312
2018-04-06,573.5713895954864,401.32441282051417,395.40461808062673,303.002850673381,437.5027757151818
2018-04-07,573.5713895954864,401.32441282051417,395.40461808062673,303.002850673381,437.5027757151818
2018-04-08,573.5713895954864,401.32441282051417,395.40461808062673,303.002850673381,437.5027757151818
2018-04-09,574.9937583689764,402.07352036926335,392.9156827397433,311.87088301861536,444.33196278430387
2018-04-10,573.6366308582834,402.41746425848436,395.6679779178203,315.35361811303073,447.01037394901266
2018-04-11,572.4226416007984,402.17222498093906,399.39158454247416,317.5725326791215,454.6722617643088
2018-04-12,570.5348491205589,401.6045574866573,400.4261091797319,314.15177287538506,459.47758323501614
2018-04-13,569.2223943843911,400.9401902406601,398.06627642581236,310.6502410127695,458.27230826451125
2018-04-14,569.2223943843911,400.9401902406601,398.06627642581236,310.6502410127695,458.27230826451125
2018-04-15,569.2223943843911,400.9401902406601,398.06627642581236,310.6502410127695,458.27230826451125
2018-04-16,567.6722881397296,398.34601127923236,393.11778042621097,300.63302125564536,450.4376387787362
2018-04-17,568.1006016978107,397.48320789546267,393.00744629834765,302.9511148789517,443.2083471451153
2018-04-18,571.2924211884674,396.20724552682384,402.44621240884334,303.7697804152662,441.2798430015807
2018-04-19,573.7606948319271,395.42207186877664,407.28334868619027,301.9308462906863,439.84289010110643
2018-04-20,575.644486382349,395.25945030814364,405.15234408033314,298.90659240348043,440.5440230707745
2018-04-21,575.644486382349,395.25945030814364,405.15234408033314,298.90659240348043,440.5440230707745
2018-04-22,575.644486382349,395.25945030814364,405.15234408033314,298.90659240348043,440.5440230707745
2018-04-23,576.3655658307088,394.89578764493507,405.7297885218573,289.6422413598659,443.17822692577863
2018-04-24,576.9758960814961,393.50805135145447,405.9758519653001,293.69756895190613,444.35475884804504
