,0,1,2,3,4
920,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
921,573.21,380.33,400.61,312.42,437.21
922,570.12,382.99,395.25,318.75,439.78
923,561.34,383.17,406.4,328.37,444.46
924,563.0,385.93,413.69,331.05,437.18
925,565.13,390.94,411.2,339.2,440.47
926,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
927,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
928,563.26,393.41,407.04,339.23,448.38
929,563.93,392.92,410.61,323.56,447.41
930,563.6,390.34,422.4,320.68,463.11
931,572.31,391.05,421.76,314.57,450.43
932,573.35,387.21,407.69,307.44,439.29
933,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
934,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
935,568.99,382.17,419.46,313.26,442.22
936,570.98,384.43,423.74,303.15,456.94
937,562.26,381.46,425.69,310.31,459.57
938,559.02,380.85,426.72,312.28,457.92
939,556.8,388.74,424.05,291.86,456.48
940,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
941,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
942,569.83,388.07,419.65,293.6,465.25
943,567.7,390.85,418.18,290.45,471.82
944,564.11,390.39,419.63,301.84,455.12
945,557.27,387.78,430.05,296.41,448.42
946,562.16,386.95,433.09,304.75,439.6
947,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
948,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
949,563.19,388.75,429.55,315.91,434.34
950,556.32,388.01,428.2,327.77,463.08
951,559.51,387.17,417.81,332.2,460.64
952,564.87,386.54,412.76,330.04,452.92
953,565.97,391.91,402.53,327.94,458.49
954,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
955,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
956,563.95,386.66,396.3,323.11,451.2
957,558.31,382.06,399.39,338.43,438.3
958,552.44,384.28,405.49,334.33,424.87
959,546.65,387.48,419.47,361.41,474.78
960,563.48,390.84,427.31,343.48,464.85
961,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
962,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
963,563.51,388.04,425.21,327.11,457.55
964,567.99,392.51,417.91,320.43,444.93
965,566.56,393.33,409.94,319.31,435.92
966,562.71,395.27,407.34,320.77,447.75
967,567.58,399.74,404.46,321.66,441.2
968,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
969,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
970,560.97,397.16,402.69,317.81,449.23
971,561.06,390.58,405.72,308.77,455.45
972,566.13,396.4,419.38,322.21,470.94
973,565.2,393.96,422.19,320.9,464.44
974,575.07,395.01,415.34,320.52,456.47
975,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
976,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
977,575.47,393.03,412.86,311.07,436.51
978,574.39,395.73,417.56,311.47,438.33
979,570.98,394.82,416.79,295.22,445.9
980,569.6,394.7,423.44,302.19,454.13
981,551.83,393.28,425.05,303.26,447.94
982,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
983,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
984,559.43,391.35,411.47,307.0,450.84
985,567.67,395.83,409.85,311.87,442.73
986,570.61,393.4,409.42,324.48,433.8
987,571.57,390.38,406.82,316.29,437.65
988,568.89,394.1,412.56,321.3,450.11
989,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
990,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
991,564.86,393.22,413.07,306.71,458.06
992,573.75,396.23,406.31,309.15,454.98
993,571.61,395.59,403.77,320.0,442.02
994,566.33,390.6,396.69,329.29,440.07
995,548.84,392.09,405.52,322.4,426.32
996,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
997,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
998,550.96,390.84,404.56,325.59,425.26
999,546.5,391.61,407.26,321.61,438.56
1000,561.89,390.24,412.31,306.18,451.81
1001,560.44,393.9,406.67,318.08,449.26
1002,560.91,396.89,420.07,310.66,457.2
1003,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1004,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1005,561.8,395.5,418.78,312.43,448.84
1006,568.16,396.6,414.37,306.29,434.85
1007,569.09,399.67,407.53,298.19,426.31
1008,566.09,398.46,417.08,303.46,421.83
1009,562.06,394.11,418.75,307.58,445.03
1010,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1011,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1012,555.2,387.25,417.62,316.89,468.24
1013,543.83,400.81,427.38,317.25,464.63
1014,555.82,402.03,424.66,313.23,458.29
1015,554.66,400.75,417.49,307.26,459.67
1016,560.71,400.15,412.49,311.01,452.08
1017,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1018,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1019,569.14,398.83,402.58,318.17,444.58
1020,570.08,393.89,399.35,319.5,426.96
1021,568.34,409.09,405.62,307.84,439.62
1022,561.66,407.29,418.84,325.23,449.4
1023,568.44,393.63,414.91,320.69,449.72
1024,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1025,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1026,565.49,391.48,414.57,321.26,439.96
1027,567.68,398.77,433.52,316.88,452.21
1028,561.47,395.63,427.94,323.32,449.75
1029,567.41,392.24,416.22,326.08,469.79
1030,590.5,390.81,414.02,326.23,465.08
1031,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1032,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1033,581.88,391.62,412.19,314.34,457.96
1034,577.15,390.5,410.51,297.94,454.78
1035,572.94,392.39,406.39,297.64,442.36
1036,574.27,389.63,418.86,319.07,449.81
1037,552.71,390.83,418.57,326.31,450.43
1038,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1039,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1040,562.53,392.45,415.45,321.94,496.36
1041,572.36,390.75,415.57,301.04,478.34
1042,574.26,395.13,412.68,300.62,460.22
1043,573.81,398.74,412.2,303.1,462.68
1044,581.0,392.99,406.55,332.11,468.51
1045,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1046,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1047,573.35,405.12,395.85,319.69,463.76
1048,566.67,402.92,408.47,316.73,454.2
1049,555.73,399.54,405.93,308.32,453.15
1050,561.14,399.6,412.13,296.77,451.56
1051,570.76,396.96,413.57,294.69,459.71
1052,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1053,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1054,575.78,396.51,413.49,303.17,468.11
1055,575.36,398.55,407.49,315.19,459.76
1056,575.09,406.33,416.88,312.62,461.04
1057,568.77,402.9,414.81,322.13,456.94
1058,570.51,397.74,411.74,310.06,450.45
1059,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1060,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1061,579.95,399.65,403.63,319.65,464.31
1062,577.0,406.69,410.21,307.0,461.09
1063,580.83,405.17,420.3,307.74,464.75
1064,576.08,400.21,418.44,311.86,485.23
1065,576.19,402.43,422.45,329.69,481.41
1066,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1067,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1068,573.14,409.35,418.41,326.76,470.05
1069,569.74,409.43,418.25,317.94,460.22
1070,568.8,401.04,427.01,328.33,463.91
1071,562.33,399.23,408.12,323.5,446.7
1072,561.35,394.94,399.58,318.99,459.80999999999995
1073,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1074,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1075,567.69,396.0,399.86,310.16,460.59
1076,570.87,401.44,417.78,308.83,462.18
1077,568.48,413.82,407.01,316.3,469.54
1078,575.97,408.37,415.29,317.34,480.54
1079,575.99,405.44,416.02,314.4,482.66
1080,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1081,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1082,569.85,402.51,408.48,325.32,468.3
1083,567.72,403.52,406.5,326.96,477.36
1084,570.19,404.65,397.58,326.92,474.6
1085,578.68,403.55,390.15,330.74,460.91
1086,574.46,404.62,389.66,331.53,462.42
1087,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1088,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1089,563.36,403.16,410.21,339.03,462.96
1090,567.14,404.83,417.62,344.2,444.68
1091,565.15,406.55,419.8,337.62,450.45
1092,569.18,407.08,415.01,326.22,446.71
1093,567.72,404.07,413.02,320.43,459.24
1094,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1095,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1096,562.76,402.2,407.68,312.52,473.55
1097,562.44,399.04,403.94,310.47,469.52
1098,559.11,395.08,405.72,312.4,465.73
1099,559.98,399.18,406.54,315.09,457.37
1100,560.04,405.07,418.83,314.6,456.91
1101,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1102,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1103,589.25,410.92,413.65,311.56,458.3
1104,584.9,407.95,413.39,318.14,509.27
1105,580.15,398.08,412.12,316.02,484.34
1106,576.02,407.31,412.55,308.56,461.43
1107,573.64,406.37,408.14,298.33,462.95
1108,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1109,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1110,572.02,406.87,402.84,308.7,464.61
1111,571.79,405.98,399.03,303.46,473.05
1112,567.77,403.75,401.96,308.58,472.44
1113,566.62,405.36,399.8,304.37,479.85
1114,567.99,409.19,413.77,300.75,471.86
1115,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1116,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1117,568.23,408.31,411.72,295.87,466.13
1118,563.65,406.6,397.38,295.35,458.11
1119,569.37,403.94,396.47,296.7,470.20000000000005
1120,568.91,405.25,390.61,282.0,474.04
1121,581.85,416.06,400.88,298.81,465.68
1122,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1123,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1124,575.96,410.48,397.34,287.91,467.48
1125,570.0,403.77,401.88,293.33,461.75
1126,565.02,399.84,411.25,299.79,461.45
1127,565.41,407.87,409.44,299.03,462.45
1128,557.58,407.79,399.62,306.07,456.39
1129,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1130,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1131,576.73,409.71,394.04,315.71,465.85
1132,572.83,408.62,390.65,319.03,461.36
1133,570.03,407.84,381.84,319.04,458.81
1134,572.89,410.99,384.82,319.09,453.43
1135,575.78,409.52,401.28,316.39,471.87
1136,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1137,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1138,571.73,409.5,403.24,303.86,472.34
1139,569.06,406.12,398.15,304.5,467.46
1140,569.14,406.22,384.65,291.58,450.34
1141,567.09,407.87,391.54,298.09,448.78
1142,573.25,407.57,397.16,302.89,452.79
1143,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1144,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1145,575.69,408.48,405.72,300.79,447.39
1146,586.24,403.8,394.21,289.77,450.01
1147,582.05,401.64,391.16,291.6,435.96
1148,569.75,406.42,407.01,292.3,440.98
1149,569.95,405.64,404.52,285.57,461.25
1150,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1151,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1152,571.93,403.86,413.78,287.15,464.51
1153,570.03,410.94,410.89,294.1,464.23
1154,577.55,412.59,406.73,294.95,460.86
1155,577.91,411.45,409.3,304.97,460.29
1156,576.61,406.35,393.35,299.89,464.23
1157,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1158,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1159,572.35,404.77,387.21,294.53,464.5
1160,570.49,408.61,388.08,302.99,452.09
1161,571.63,407.57,384.85,308.09,454.72
1162,569.27,412.84,381.44,310.08,448.99
1163,569.7,414.2,374.52,311.45,462.58
1164,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1165,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1166,571.15,407.52,387.96,309.85,456.94
1167,565.74,407.78,400.17,298.18,457.82
1168,570.2,407.33,404.9,291.64,448.79
1169,569.97,408.39,403.14,289.55,432.23
1170,574.68,411.43,399.85,291.12,443.44
1171,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1172,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1173,580.22,405.38,414.27,291.27,440.78
1174,578.57,406.4,403.14,295.15,440.84
1175,575.82,405.59,396.61,296.56,444.84
1176,583.13,398.87,403.73,303.07,462.22
1177,604.02,400.86,405.78,302.21,466.37
1178,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1179,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1180,590.32,401.04,401.8,306.09,479.63
1181,581.03,409.14,399.46,319.85,475.03
1182,571.18,406.95,409.58,304.65,456.03
1183,568.56,396.82,388.43,304.61,450.54
1184,566.49,399.84,383.33,305.63,442.31
1185,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1186,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1187,565.09,403.7,381.43,303.59,424.03
1188,570.14,403.55,394.0,293.25,441.78
1189,571.49,401.83,394.42,282.36,434.62
1190,575.19,404.11,393.58,308.48,430.63
1191,577.5,397.28,403.21,311.17,439.76
1192,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1193,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1194,576.62,402.93,390.07,322.01,452.14
1195,570.47,403.22,402.09,323.48,453.26
1196,569.59,401.6,408.08,322.75,472.55
1197,566.13,400.28,402.84,306.17,470.69
1198,566.16,399.39,392.56,302.48,455.46
1199,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1200,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1201,565.9,395.38,387.46,289.18,441.48
1202,569.1,395.47,392.75,308.36,426.34
1203,578.74,393.23,424.47,305.68,436.78
1204,579.52,393.59,418.57,297.64,436.49
1205,580.04,394.88,400.18,291.85,442.18
1206,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1207,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1208,577.19,394.48,406.39,279.05,446.19
1209,578.4,390.27,406.55,303.16,447.1
1210,574.45,393.13,407.6,296.91,454.8
1211,585.41,399.67,413.6,305.2,471.47
1212,590.63,402.59,416.27,308.67,454.94
1213,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1214,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1215,586.59,406.21,415.43,322.21,463.0
1216,592.72,404.32,409.48,310.71,460.12
1217,595.19,410.73,409.13,310.28,437.85
1218,591.27,408.98,396.04,308.08,434.52
1219,584.67,402.24,391.95,301.95,457.17
1220,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1221,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1222,579.39,403.26,392.82,288.9,459.43
1223,569.16,399.85,394.01,289.29,447.7
1224,566.5,406.82,379.84,311.05,453.04
1225,572.01,405.86,393.78,310.2,449.22
1226,572.75,403.1,386.71,308.07,449.54
1227,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1228,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1229,572.47,409.99,388.13,304.17,450.38
1230,573.69,412.43,387.77,311.06,467.78
1231,576.03,411.73,401.44,315.29,460.74
1232,576.8,407.48,405.15,315.4,459.11
1233,585.77,405.62,404.92,298.54,450.2
1234,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1235,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1236,602.2,404.73,396.19,309.38,443.83
1237,600.27,413.54,408.7,302.94,435.64
1238,593.87,413.64,407.37,303.64,455.83
1239,585.34,412.4,404.55,297.68,461.01
1240,590.05,410.96,405.86,296.21,449.51
1241,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1242,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1243,597.59,409.07,408.93,306.54,446.71
1244,590.33,404.29,402.31,300.8,442.58
1245,576.98,404.05,404.22,313.91,454.6
1246,584.8,403.7,413.12,317.16,456.17
1247,584.21,404.82,399.4,322.25,453.02
1248,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1249,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1250,580.86,404.4,401.65,315.98,437.85
1251,583.52,408.92,411.54,318.36,454.35
1252,582.64,414.55,411.48,320.51,466.74
1253,598.2,413.49,410.52,313.1,464.22
1254,603.22,410.97,414.68,311.37,467.58
1255,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1256,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1257,590.97,410.76,413.7,314.85,474.02
1258,584.4,412.43,418.11,308.82,460.29
1259,591.32,413.33,422.26,306.34,451.05
1260,586.62,415.56,419.5,309.97,450.73
1261,582.49,414.95,402.13,309.22,440.57
1262,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1263,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1264,588.85,404.13,391.83,310.92,437.0
1265,583.64,403.63,407.58,314.33,459.75
1266,578.47,401.72,409.86,325.16,453.92
1267,586.87,408.28,404.3,324.39,443.71
1268,584.5,415.05,402.86,322.8,452.32
1269,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1270,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1271,593.01,422.63,406.65,322.98,449.17
1272,587.97,411.72,404.57,321.14,435.03
1273,594.42,412.78,404.54,310.8,442.56
1274,586.73,415.03,402.45,303.11,461.73
1275,588.27,406.61,415.53,307.61,460.09
1276,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1277,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1278,579.37,408.32,411.01,320.33,452.63
1279,582.02,406.39,405.95,314.61,446.03
1280,576.56,407.41,411.32,321.88,452.68
1281,575.26,406.19,418.12,330.09,469.33
1282,582.27,410.96,423.14,316.28,463.5
1283,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1284,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1285,574.0,416.36,418.14,320.24,467.47
1286,577.16,417.11,417.63,307.02,476.41
1287,576.27,412.69,420.62,315.29,472.95
1288,586.63,409.62,418.93,308.38,474.46
1289,576.08,409.42,419.58,304.71,464.45
1290,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1291,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1292,571.51,410.56,411.61,299.88,437.97
1293,575.86,418.07,403.08,318.37,451.0
1294,580.51,415.86,405.88,307.66,460.98
1295,597.56,412.55,399.05,303.07,474.02
1296,591.01,408.67,398.52,298.29,472.66
1297,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1298,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1299,585.71,418.66,399.02,309.15,430.59
1300,581.06,412.97,415.94,308.92,455.14
1301,582.13,413.39,413.86,298.63,455.13
1302,576.05,409.15,401.35,289.61,444.99
1303,581.26,403.94,407.05,291.19,439.97
1304,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1305,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1306,588.48,410.89,396.38,294.71,451.22
1307,591.61,410.72,412.45,319.54,451.55
1308,591.78,412.08,401.5,310.83,455.82
1309,584.09,408.7,399.11,300.67,447.44
1310,588.13,411.94,393.8,288.65,471.83
1311,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1312,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1313,589.65,406.92,410.08,295.81,462.39
1314,578.38,408.25,407.03,294.62,442.54
1315,584.75,404.06,408.43,307.71,444.58
1316,583.39,402.11,401.12,319.76,436.36
1317,584.79,400.59,399.21,319.54,450.99
1318,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1319,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1320,582.41,400.37,397.96,315.85,445.64
1321,583.79,406.06,395.03,309.95,469.73
1322,585.29,404.09,413.48,300.22,460.03
1323,587.76,414.98,403.78,306.54,462.58
1324,588.64,413.51,393.72,312.77,480.44
1325,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1326,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1327,581.37,404.6,400.09,305.6,483.12
1328,581.84,403.76,400.79,325.12,479.58
1329,586.21,404.42,393.29,304.58,466.15
1330,583.88,401.8,388.64,315.56,468.0799999999999
1331,580.26,401.99,380.68,311.11,457.72
1332,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1333,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1334,579.73,401.51,382.92,303.51,459.87
1335,581.03,406.44,391.4,308.79,458.25
1336,594.58,407.14,384.51,306.18,453.79
1337,593.32,410.04,396.13,315.93,455.34000000000003
1338,584.43,406.48,394.46,312.62,445.08
1339,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1340,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1341,584.95,412.83,398.75,302.09,448.71
1342,579.26,413.33,400.0,297.65,464.52
1343,579.98,411.37,386.0,309.11,471.44
1344,586.93,416.33,391.4,313.31,467.76
1345,584.89,416.55,394.59,318.07,450.65
1346,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1347,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1348,593.4,413.33,394.5,322.62,435.89
1349,588.73,407.31,390.16,322.07,423.85
1350,586.73,411.17,392.6,320.84,439.86
1351,586.45,408.6,401.97,311.43,441.33
1352,580.35,406.74,406.68,305.61,437.62
1353,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1354,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1355,579.99,405.31,409.99,319.23,430.28
1356,600.06,406.29,411.0,306.71,439.39
1357,592.3,406.37,401.74,309.98,432.91
1358,582.86,403.84,395.46,301.99,429.24
1359,583.55,404.77,395.74,306.06,436.03
1360,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1361,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1362,585.05,408.29,394.38,311.56,432.72
1363,587.17,401.44,396.19,311.33,450.52
1364,585.57,408.65,397.94,315.6,469.36
1365,585.72,410.15,398.23,331.73,467.53
1366,587.93,411.15,399.04,311.37,482.93999999999994
1367,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1368,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1369,578.9,408.85,396.31,316.54,475.29
1370,582.99,407.65,393.25,318.25,473.84
1371,595.42,405.76,385.55,324.7,459.07
1372,599.0,412.91,387.0,325.66,466.84
1373,604.75,411.84,390.18,313.49,451.4
1374,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1375,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1376,602.74,416.64,384.56,303.49,433.65
1377,591.51,414.58,391.52,303.89,432.94
1378,590.95,414.46,404.55,300.29,431.81
1379,587.72,412.92,391.63,301.19,455.68
1380,592.82,418.19,379.68,304.88,451.02
1381,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1382,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1383,586.39,417.45,396.27,303.16,449.33
1384,573.07,417.45,391.21,306.28,438.88
1385,573.4,412.72,397.01,309.07,436.8
1386,574.72,404.67,395.44,300.62,430.94
1387,575.5,403.25,381.17,283.21,435.55
1388,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1389,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1390,580.22,412.49,388.81,298.46,458.03
1391,586.66,412.08,395.95,319.35,459.19
1392,583.62,410.43,399.26,317.67,441.86
1393,582.87,414.39,392.35,309.16,443.34
1394,579.35,415.29,386.62,309.48,435.17
1395,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1396,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1397,595.19,415.09,401.96,306.46,448.84
1398,582.7,413.21,405.9,312.2,448.68
1399,587.72,411.09,400.07,310.64,462.43
1400,588.27,406.9,390.64,308.49,448.14
1401,584.85,406.15,398.63,309.15,458.33
1402,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1403,544.3252318896128,328.2088424683787,267.48713300114986,169.51553852050594,308.98949405902647
1404,583.87,403.1,398.54,296.92,475.32
1405,599.5,401.05,399.51,298.38,468.28
1406,593.75,401.26,399.38,305.12,442.82
1407,592.99,402.03,408.55,305.35,468.89
1408,583.13,407.53,408.0,300.2,453.71
