,COST,JNJ,MSFT,PG,V
2017-04-15,574.6666666666667,384.6333333333333,405.42333333333335,303.2966666666667,437.75666666666666
2017-04-16,571.3933333333333,383.5466666666667,405.9166666666667,302.04333333333335,434.04333333333335
2017-04-17,568.12,382.46,406.41,300.79,430.33
2017-04-18,567.89,381.85,409.41,306.01,432.64
2017-04-19,558.36,379.38,408.36,299.89,438.6
2017-04-20,559.04,383.83,408.52,299.95,458.32
2017-04-21,562.41,386.01,412.28,300.62,459.56
2017-04-22,564.3066666666666,385.8066666666667,412.85999999999996,305.62333333333333,465.0133333333333
2017-04-23,566.2033333333334,385.6033333333333,413.44,310.62666666666667,470.4666666666667
2017-04-24,568.1,385.4,414.02,315.63,475.92
2017-04-25,563.17,384.54,411.08,312.82,463.05
2017-04-26,563.49,381.07,408.49,303.23,467.39
2017-04-27,562.86,387.99,406.54,305.47,479.26
2017-04-28,563.82,382.96,404.14,306.21,499.67
2017-04-29,566.8333333333334,383.95,405.34,305.9833333333333,488.66
2017-04-30,569.8466666666667,384.94,406.54,305.75666666666666,477.65
2017-05-01,572.86,385.93,407.74,305.53,466.64
2017-05-02,572.96,387.64,418.4,306.31,448.74
2017-05-03,567.62,380.48,418.12,301.64,444.64
2017-05-04,569.23,382.89,399.91,305.49,445.72
2017-05-05,567.64,391.82,396.33,323.19,456.02
2017-05-06,569.7633333333333,391.29,397.32,322.33,450.9033333333333
2017-05-07,571.8866666666667,390.76,398.31,321.47,445.7866666666667
2017-05-08,574.01,390.23,399.3,320.61,440.67
2017-05-09,569.5,378.99,407.43,321.12,439.19
2017-05-10,566.36,382.15,405.55,320.26,443.1
2017-05-11,573.97,390.9,400.45,318.82,455.37
2017-05-12,570.53,389.63,407.04,309.64,452.74
2017-05-13,569.27,389.81,409.25666666666666,314.07,452.0566666666667
2017-05-14,568.01,389.99,411.47333333333336,318.5,451.37333333333333
2017-05-15,566.75,390.17,413.69,322.93,450.69
2017-05-16,561.76,392.13,414.77,317.13,442.21
2017-05-17,568.73,388.47,412.28,317.43,432.5
2017-05-18,570.29,382.98,407.07,310.99,441.88
2017-05-19,569.82,382.02,421.92,312.94,447.51
2017-05-20,568.3966666666666,382.56666666666666,424.00666666666666,313.41,442.09666666666664
2017-05-21,566.9733333333334,383.11333333333334,426.09333333333336,313.88,436.68333333333334
2017-05-22,565.55,383.66,428.18,314.35,431.27
2017-05-23,565.11,382.56,418.97,312.56,438.03
2017-05-24,570.9,384.77,409.21,319.06,460.61
2017-05-25,583.57,382.93,405.51,313.78,464.23
2017-05-26,585.22,388.74,403.94,339.41,460.99
2017-05-27,583.8933333333333,389.49,408.7366666666667,336.09333333333336,459.96333333333337
2017-05-28,582.5666666666667,390.24,413.5333333333333,332.77666666666664,458.93666666666667
2017-05-29,581.24,390.99,418.33,329.46,457.91
2017-05-30,579.83,390.61,409.59,307.98,441.14
2017-05-31,571.68,381.38,407.42,312.91,424.95
2017-06-01,573.2,383.37,410.41,317.07,428.17
2017-06-02,556.73,388.44,408.93,316.75,439.37
2017-06-03,556.5733333333334,389.3,410.62666666666667,319.46666666666664,444.97
2017-06-04,556.4166666666666,390.15999999999997,412.3233333333333,322.18333333333334,450.57
2017-06-05,556.26,391.02,414.02,324.9,456.17
2017-06-06,564.75,390.33,413.31,325.1,462.69
2017-06-07,570.02,387.24,409.88,322.74,459.01
2017-06-08,572.21,384.45,401.17,330.7,450.57
2017-06-09,572.71,384.69,407.49,325.72,451.05
2017-06-10,572.3133333333334,384.17,409.11333333333334,321.93333333333334,454.93666666666667
2017-06-11,571.9166666666666,383.65,410.7366666666667,318.1466666666667,458.8233333333333
2017-06-12,571.52,383.13,412.36,314.36,462.71
2017-06-13,565.2,383.68,409.66,322.88,449.13
2017-06-14,567.42,385.1,409.1,316.84,450.18
2017-06-15,568.38,379.76,422.53,303.51,440.52
2017-06-16,566.55,386.96,422.71,318.3,431.75
2017-06-17,564.6766666666666,386.72999999999996,416.09666666666664,318.4866666666667,429.49
2017-06-18,562.8033333333333,386.5,409.48333333333335,318.67333333333335,427.23
2017-06-19,560.93,386.27,402.87,318.86,424.97
2017-06-20,573.08,388.14,403.23,319.79,436.74
2017-06-21,568.11,393.72,415.46,339.84,459.84
2017-06-22,572.38,391.81,417.03,332.5,458.25
2017-06-23,573.27,387.04,415.74,330.34,439.91
2017-06-24,571.6899999999999,386.5566666666667,416.36333333333334,332.4833333333333,438.6333333333333
2017-06-25,570.11,386.0733333333333,416.9866666666667,334.62666666666667,437.3566666666667
2017-06-26,568.53,385.59,417.61,336.77,436.08
2017-06-27,570.91,388.26,414.65,339.11,431.41
2017-06-28,567.12,383.9,421.55,336.79,450.61
2017-06-29,562.22,379.91,415.31,339.01,450.23
2017-06-30,557.65,381.99,414.6,333.52,448.0
2017-07-01,563.73,385.9266666666667,415.7266666666667,328.14,441.9533333333333
2017-07-02,569.81,389.86333333333334,416.85333333333335,322.76,435.9066666666667
2017-07-03,575.89,393.8,417.98,317.38,429.86
2017-07-04,564.88,393.4,420.58,319.2,427.56
2017-07-05,558.4,389.56,423.81,343.17,434.04
2017-07-06,567.37,387.81,421.98,331.11,444.1
2017-07-07,577.62,382.62,404.36,321.42,463.74
2017-07-08,576.15,381.8566666666667,403.11,318.42,454.89666666666665
2017-07-09,574.6800000000001,381.0933333333333,401.86,315.42,446.05333333333334
2017-07-10,573.21,380.33,400.61,312.42,437.21
2017-07-11,570.12,382.99,395.25,318.75,439.78
2017-07-12,561.34,383.17,406.4,328.37,444.46
2017-07-13,563.0,385.93,413.69,331.05,437.18
2017-07-14,565.13,390.94,411.2,339.2,440.47
2017-07-15,564.5066666666667,391.7633333333333,409.81333333333333,339.21,443.1066666666667
2017-07-16,563.8833333333333,392.5866666666667,408.4266666666667,339.22,445.74333333333334
2017-07-17,563.26,393.41,407.04,339.23,448.38
2017-07-18,563.93,392.92,410.61,323.56,447.41
2017-07-19,563.6,390.34,422.4,320.68,463.11
2017-07-20,572.31,391.05,421.76,314.57,450.43
2017-07-21,573.35,387.21,407.69,307.44,439.29
2017-07-22,571.8966666666666,385.53,411.61333333333334,309.38,440.2666666666667
2017-07-23,570.4433333333334,383.85,415.53666666666663,311.32,441.24333333333334
2017-07-24,568.99,382.17,419.46,313.26,442.22
2017-07-25,570.98,384.43,423.74,303.15,456.94
2017-07-26,562.26,381.46,425.69,310.31,459.57
2017-07-27,559.02,380.85,426.72,312.28,457.92
2017-07-28,556.8,388.74,424.05,291.86,456.48
2017-07-29,561.1433333333333,388.51666666666665,422.5833333333333,292.44,459.40333333333336
2017-07-30,565.4866666666667,388.29333333333335,421.1166666666667,293.02000000000004,462.32666666666665
2017-07-31,569.83,388.07,419.65,293.6,465.25
2017-08-01,567.7,390.85,418.18,290.45,471.82
2017-08-02,564.11,390.39,419.63,301.84,455.12
2017-08-03,557.27,387.78,430.05,296.41,448.42
2017-08-04,562.16,386.95,433.09,304.75,439.6
2017-08-05,562.5033333333333,387.55,431.90999999999997,308.47,437.8466666666667
2017-08-06,562.8466666666667,388.15,430.73,312.19,436.0933333333333
2017-08-07,563.19,388.75,429.55,315.91,434.34
2017-08-08,556.32,388.01,428.2,327.77,463.08
2017-08-09,559.51,387.17,417.81,332.2,460.64
2017-08-10,564.87,386.54,412.76,330.04,452.92
2017-08-11,565.97,391.91,402.53,327.94,458.49
2017-08-12,565.2966666666667,390.16,400.4533333333333,326.33,456.06
2017-08-13,564.6233333333333,388.41,398.37666666666667,324.72,453.63
2017-08-14,563.95,386.66,396.3,323.11,451.2
2017-08-15,558.31,382.06,399.39,338.43,438.3
2017-08-16,552.44,384.28,405.49,334.33,424.87
2017-08-17,546.65,387.48,419.47,361.41,474.78
2017-08-18,563.48,390.84,427.31,343.48,464.85
2017-08-19,563.49,389.90666666666664,426.61,338.02333333333337,462.4166666666667
2017-08-20,563.5,388.97333333333336,425.90999999999997,332.56666666666666,459.98333333333335
2017-08-21,563.51,388.04,425.21,327.11,457.55
2017-08-22,567.99,392.51,417.91,320.43,444.93
2017-08-23,566.56,393.33,409.94,319.31,435.92
2017-08-24,562.71,395.27,407.34,320.77,447.75
2017-08-25,567.58,399.74,404.46,321.66,441.2
2017-08-26,565.3766666666667,398.88,403.87,320.37666666666667,443.87666666666667
2017-08-27,563.1733333333334,398.02000000000004,403.28,319.09333333333336,446.55333333333334
2017-08-28,560.97,397.16,402.69,317.81,449.23
2017-08-29,561.06,390.58,405.72,308.77,455.45
2017-08-30,566.13,396.4,419.38,322.21,470.94
2017-08-31,565.2,393.96,422.19,320.9,464.44
2017-09-01,575.07,395.01,415.34,320.52,456.47
2017-09-02,575.2033333333334,394.34999999999997,414.5133333333333,317.37,449.81666666666666
2017-09-03,575.3366666666667,393.69,413.68666666666667,314.21999999999997,443.16333333333336
2017-09-04,575.47,393.03,412.86,311.07,436.51
2017-09-05,574.39,395.73,417.56,311.47,438.33
2017-09-06,570.98,394.82,416.79,295.22,445.9
2017-09-07,569.6,394.7,423.44,302.19,454.13
2017-09-08,551.83,393.28,425.05,303.26,447.94
2017-09-09,554.3633333333333,392.63666666666666,420.52333333333337,304.50666666666666,448.90666666666664
2017-09-10,556.8966666666666,391.99333333333334,415.99666666666667,305.75333333333333,449.87333333333333
2017-09-11,559.43,391.35,411.47,307.0,450.84
2017-09-12,567.67,395.83,409.85,311.87,442.73
2017-09-13,570.61,393.4,409.42,324.48,433.8
2017-09-14,571.57,390.38,406.82,316.29,437.65
2017-09-15,568.89,394.1,412.56,321.3,450.11
2017-09-16,567.5466666666666,393.8066666666667,412.73,316.43666666666667,452.76
2017-09-17,566.2033333333334,393.5133333333334,412.9,311.5733333333333,455.41
2017-09-18,564.86,393.22,413.07,306.71,458.06
2017-09-19,573.75,396.23,406.31,309.15,454.98
2017-09-20,571.61,395.59,403.77,320.0,442.02
2017-09-21,566.33,390.6,396.69,329.29,440.07
2017-09-22,548.84,392.09,405.52,322.4,426.32
2017-09-23,549.5466666666667,391.6733333333333,405.2,323.4633333333333,425.96666666666664
2017-09-24,550.2533333333333,391.25666666666666,404.88,324.52666666666664,425.61333333333334
2017-09-25,550.96,390.84,404.56,325.59,425.26
2017-09-26,546.5,391.61,407.26,321.61,438.56
2017-09-27,561.89,390.24,412.31,306.18,451.81
2017-09-28,560.44,393.9,406.67,318.08,449.26
2017-09-29,560.91,396.89,420.07,310.66,457.2
2017-09-30,561.2066666666666,396.4266666666667,419.64,311.25,454.4133333333333
2017-10-01,561.5033333333333,395.9633333333333,419.21,311.84000000000003,451.62666666666667
2017-10-02,561.8,395.5,418.78,312.43,448.84
2017-10-03,568.16,396.6,414.37,306.29,434.85
2017-10-04,569.09,399.67,407.53,298.19,426.31
2017-10-05,566.09,398.46,417.08,303.46,421.83
2017-10-06,562.06,394.11,418.75,307.58,445.03
2017-10-07,559.7733333333333,391.8233333333333,418.37333333333333,310.68333333333334,452.76666666666665
2017-10-08,557.4866666666667,389.5366666666667,417.99666666666667,313.78666666666663,460.50333333333333
2017-10-09,555.2,387.25,417.62,316.89,468.24
2017-10-10,543.83,400.81,427.38,317.25,464.63
2017-10-11,555.82,402.03,424.66,313.23,458.29
2017-10-12,554.66,400.75,417.49,307.26,459.67
2017-10-13,560.71,400.15,412.49,311.01,452.08
2017-10-14,563.52,399.71,409.18666666666667,313.39666666666665,449.58
2017-10-15,566.33,399.27,405.8833333333333,315.78333333333336,447.08
2017-10-16,569.14,398.83,402.58,318.17,444.58
2017-10-17,570.08,393.89,399.35,319.5,426.96
2017-10-18,568.34,409.09,405.62,307.84,439.62
2017-10-19,561.66,407.29,418.84,325.23,449.4
2017-10-20,568.44,393.63,414.91,320.69,449.72
2017-10-21,567.4566666666667,392.91333333333336,414.7966666666667,320.88,446.4666666666667
2017-10-22,566.4733333333334,392.19666666666666,414.68333333333334,321.07,443.2133333333333
2017-10-23,565.49,391.48,414.57,321.26,439.96
2017-10-24,567.68,398.77,433.52,316.88,452.21
2017-10-25,561.47,395.63,427.94,323.32,449.75
2017-10-26,567.41,392.24,416.22,326.08,469.79
2017-10-27,590.5,390.81,414.02,326.23,465.08
2017-10-28,587.6266666666667,391.08,413.40999999999997,322.26666666666665,462.70666666666665
2017-10-29,584.7533333333333,391.35,412.8,318.30333333333334,460.3333333333333
2017-10-30,581.88,391.62,412.19,314.34,457.96
2017-10-31,577.15,390.5,410.51,297.94,454.78
2017-11-01,572.94,392.39,406.39,297.64,442.36
2017-11-02,574.27,389.63,418.86,319.07,449.81
2017-11-03,552.71,390.83,418.57,326.31,450.43
2017-11-04,555.9833333333333,391.37,417.53,324.85333333333335,465.74
2017-11-05,559.2566666666667,391.90999999999997,416.49,323.39666666666665,481.05
2017-11-06,562.53,392.45,415.45,321.94,496.36
2017-11-07,572.36,390.75,415.57,301.04,478.34
2017-11-08,574.26,395.13,412.68,300.62,460.22
2017-11-09,573.81,398.74,412.2,303.1,462.68
2017-11-10,581.0,392.99,406.55,332.11,468.51
2017-11-11,578.45,397.03333333333336,402.98333333333335,327.97,466.9266666666667
2017-11-12,575.9,401.07666666666665,399.4166666666667,323.83,465.3433333333333
2017-11-13,573.35,405.12,395.85,319.69,463.76
2017-11-14,566.67,402.92,408.47,316.73,454.2
2017-11-15,555.73,399.54,405.93,308.32,453.15
2017-11-16,561.14,399.6,412.13,296.77,451.56
2017-11-17,570.76,396.96,413.57,294.69,459.71
2017-11-18,572.4333333333333,396.81,413.54333333333335,297.51666666666665,462.51
2017-11-19,574.1066666666667,396.65999999999997,413.51666666666665,300.34333333333336,465.31
2017-11-20,575.78,396.51,413.49,303.17,468.11
2017-11-21,575.36,398.55,407.49,315.19,459.76
2017-11-22,575.09,406.33,416.88,312.62,461.04
2017-11-23,568.77,402.9,414.81,322.13,456.94
2017-11-24,570.51,397.74,411.74,310.06,450.45
2017-11-25,573.6566666666666,398.37666666666667,409.0366666666667,313.25666666666666,455.07
2017-11-26,576.8033333333334,399.0133333333333,406.3333333333333,316.4533333333333,459.69
2017-11-27,579.95,399.65,403.63,319.65,464.31
2017-11-28,577.0,406.69,410.21,307.0,461.09
2017-11-29,580.83,405.17,420.3,307.74,464.75
2017-11-30,576.08,400.21,418.44,311.86,485.23
2017-12-01,576.19,402.43,422.45,329.69,481.41
2017-12-02,575.1733333333334,404.7366666666667,421.10333333333335,328.7133333333333,477.62333333333333
2017-12-03,574.1566666666666,407.04333333333335,419.75666666666666,327.7366666666667,473.8366666666667
2017-12-04,573.14,409.35,418.41,326.76,470.05
2017-12-05,569.74,409.43,418.25,317.94,460.22
2017-12-06,568.8,401.04,427.01,328.33,463.91
2017-12-07,562.33,399.23,408.12,323.5,446.7
2017-12-08,561.35,394.94,399.58,318.99,459.81
2017-12-09,563.4633333333334,395.29333333333335,399.67333333333335,316.0466666666667,460.07
2017-12-10,565.5766666666667,395.64666666666665,399.76666666666665,313.10333333333335,460.33
2017-12-11,567.69,396.0,399.86,310.16,460.59
2017-12-12,570.87,401.44,417.78,308.83,462.18
2017-12-13,568.48,413.82,407.01,316.3,469.54
2017-12-14,575.97,408.37,415.29,317.34,480.54
2017-12-15,575.99,405.44,416.02,314.4,482.66
2017-12-16,573.9433333333334,404.4633333333333,413.50666666666666,318.03999999999996,477.87333333333333
2017-12-17,571.8966666666666,403.4866666666667,410.99333333333334,321.68,473.0866666666667
2017-12-18,569.85,402.51,408.48,325.32,468.3
2017-12-19,567.72,403.52,406.5,326.96,477.36
2017-12-20,570.19,404.65,397.58,326.92,474.6
2017-12-21,578.68,403.55,390.15,330.74,460.91
2017-12-22,574.46,404.62,389.66,331.53,462.42
2017-12-23,570.76,404.1333333333333,396.51,334.03,462.6
2017-12-24,567.0600000000001,403.6466666666667,403.36,336.53,462.78
2017-12-25,563.36,403.16,410.21,339.03,462.96
2017-12-26,567.14,404.83,417.62,344.2,444.68
2017-12-27,565.15,406.55,419.8,337.62,450.45
2017-12-28,569.18,407.08,415.01,326.22,446.71
2017-12-29,567.72,404.07,413.02,320.43,459.24
2017-12-30,566.0666666666667,403.44666666666666,411.24,317.79333333333335,464.01
2017-12-31,564.4133333333333,402.8233333333333,409.46,315.15666666666664,468.78000000000003
2018-01-01,562.76,402.2,407.68,312.52,473.55
2018-01-02,562.44,399.04,403.94,310.47,469.52
2018-01-03,559.11,395.08,405.72,312.4,465.73
2018-01-04,559.98,399.18,406.54,315.09,457.37
2018-01-05,560.04,405.07,418.83,314.6,456.91
2018-01-06,569.7766666666666,407.02,417.1033333333333,313.5866666666667,457.37333333333333
2018-01-07,579.5133333333333,408.97,415.37666666666667,312.5733333333333,457.8366666666667
2018-01-08,589.25,410.92,413.65,311.56,458.3
2018-01-09,584.9,407.95,413.39,318.14,509.27
2018-01-10,580.15,398.08,412.12,316.02,484.34
2018-01-11,576.02,407.31,412.55,308.56,461.43
2018-01-12,573.64,406.37,408.14,298.33,462.95
2018-01-13,573.1,406.5366666666667,406.37333333333333,301.78666666666663,463.50333333333333
2018-01-14,572.56,406.7033333333333,404.6066666666666,305.24333333333334,464.0566666666667
2018-01-15,572.02,406.87,402.84,308.7,464.61
2018-01-16,571.79,405.98,399.03,303.46,473.05
2018-01-17,567.77,403.75,401.96,308.58,472.44
2018-01-18,566.62,405.36,399.8,304.37,479.85
2018-01-19,567.99,409.19,413.77,300.75,471.86
2018-01-20,568.07,408.89666666666665,413.08666666666664,299.12333333333333,469.95
2018-01-21,568.15,408.60333333333335,412.40333333333336,297.49666666666667,468.04
2018-01-22,568.23,408.31,411.72,295.87,466.13
2018-01-23,563.65,406.6,397.38,295.35,458.11
2018-01-24,569.37,403.94,396.47,296.7,470.2
2018-01-25,568.91,405.25,390.61,282.0,474.04
2018-01-26,581.85,416.06,400.88,298.81,465.68
2018-01-27,579.8866666666667,414.2,399.7,295.1766666666667,466.28000000000003
2018-01-28,577.9233333333334,412.34000000000003,398.52,291.54333333333335,466.88
2018-01-29,575.96,410.48,397.34,287.91,467.48
2018-01-30,570.0,403.77,401.88,293.33,461.75
2018-01-31,565.02,399.84,411.25,299.79,461.45
2018-02-01,565.41,407.87,409.44,299.03,462.45
2018-02-02,557.58,407.79,399.62,306.07,456.39
2018-02-03,563.9633333333334,408.43,397.76,309.2833333333333,459.54333333333335
2018-02-04,570.3466666666667,409.07,395.90000000000003,312.49666666666667,462.69666666666666
2018-02-05,576.73,409.71,394.04,315.71,465.85
2018-02-06,572.83,408.62,390.65,319.03,461.36
2018-02-07,570.03,407.84,381.84,319.04,458.81
2018-02-08,572.89,410.99,384.82,319.09,453.43
2018-02-09,575.78,409.52,401.28,316.39,471.87
2018-02-10,574.43,409.5133333333333,401.93333333333334,312.2133333333333,472.02666666666664
2018-02-11,573.08,409.50666666666666,402.58666666666664,308.0366666666667,472.18333333333334
2018-02-12,571.73,409.5,403.24,303.86,472.34
2018-02-13,569.06,406.12,398.15,304.5,467.46
2018-02-14,569.14,406.22,384.65,291.58,450.34
2018-02-15,567.09,407.87,391.54,298.09,448.78
2018-02-16,573.25,407.57,397.16,302.89,452.79
2018-02-17,574.0633333333334,407.87333333333333,400.0133333333334,302.19,450.99
2018-02-18,574.8766666666667,408.1766666666667,402.8666666666667,301.49,449.19
2018-02-19,575.69,408.48,405.72,300.79,447.39
2018-02-20,586.24,403.8,394.21,289.77,450.01
2018-02-21,582.05,401.64,391.16,291.6,435.96
2018-02-22,569.75,406.42,407.01,292.3,440.98
2018-02-23,569.95,405.64,404.52,285.57,461.25
2018-02-24,570.61,405.0466666666667,407.6066666666666,286.09666666666664,462.33666666666664
2018-02-25,571.27,404.4533333333333,410.6933333333333,286.62333333333333,463.42333333333335
2018-02-26,571.93,403.86,413.78,287.15,464.51
2018-02-27,570.03,410.94,410.89,294.1,464.23
2018-02-28,577.55,412.59,406.73,294.95,460.86
2018-03-01,577.91,411.45,409.3,304.97,460.29
2018-03-02,576.61,406.35,393.35,299.89,464.23
2018-03-03,575.19,405.8233333333333,391.30333333333334,298.1033333333333,464.32
2018-03-04,573.77,405.2966666666667,389.25666666666666,296.31666666666666,464.41
2018-03-05,572.35,404.77,387.21,294.53,464.5
2018-03-06,570.49,408.61,388.08,302.99,452.09
2018-03-07,571.63,407.57,384.85,308.09,454.72
2018-03-08,569.27,412.84,381.44,310.08,448.99
2018-03-09,569.7,414.2,374.52,311.45,462.58
2018-03-10,570.1833333333334,411.9733333333333,379.0,310.9166666666667,460.7
2018-03-11,570.6666666666666,409.74666666666667,383.47999999999996,310.3833333333333,458.82
2018-03-12,571.15,407.52,387.96,309.85,456.94
2018-03-13,565.74,407.78,400.17,298.18,457.82
2018-03-14,570.2,407.33,404.9,291.64,448.79
2018-03-15,569.97,408.39,403.14,289.55,432.23
2018-03-16,574.68,411.43,399.85,291.12,443.44
2018-03-17,576.5266666666666,409.41333333333336,404.6566666666667,291.17,442.55333333333334
2018-03-18,578.3733333333333,407.39666666666665,409.4633333333333,291.21999999999997,441.66666666666663
2018-03-19,580.22,405.38,414.27,291.27,440.78
2018-03-20,578.57,406.4,403.14,295.15,440.84
2018-03-21,575.82,405.59,396.61,296.56,444.84
2018-03-22,583.13,398.87,403.73,303.07,462.22
2018-03-23,604.02,400.86,405.78,302.21,466.37
2018-03-24,599.4533333333334,400.92,404.4533333333333,303.50333333333333,470.79
2018-03-25,594.8866666666667,400.98,403.12666666666667,304.7966666666666,475.21
2018-03-26,590.32,401.04,401.8,306.09,479.63
2018-03-27,581.03,409.14,399.46,319.85,475.03
2018-03-28,571.18,406.95,409.58,304.65,456.03
2018-03-29,568.56,396.82,388.43,304.61,450.54
2018-03-30,566.49,399.84,383.33,305.63,442.31
2018-03-31,566.0233333333333,401.12666666666667,382.69666666666666,304.95,436.21666666666664
2018-04-01,565.5566666666667,402.4133333333333,382.06333333333333,304.27,430.12333333333333
2018-04-02,565.09,403.7,381.43,303.59,424.03
2018-04-03,570.14,403.55,394.0,293.25,441.78
2018-04-04,571.49,401.83,394.42,282.36,434.62
2018-04-05,575.19,404.11,393.58,308.48,430.63
2018-04-06,577.5,397.28,403.21,311.17,439.76
2018-04-07,577.2066666666667,399.1633333333333,398.83,314.78333333333336,443.88666666666666
2018-04-08,576.9133333333333,401.0466666666667,394.45,318.39666666666665,448.0133333333333
2018-04-09,576.62,402.93,390.07,322.01,452.14
2018-04-10,570.47,403.22,402.09,323.48,453.26
2018-04-11,569.59,401.6,408.08,322.75,472.55
2018-04-12,566.13,400.28,402.84,306.17,470.69
2018-04-13,566.16,399.39,392.56,302.48,455.46
2018-04-14,566.0733333333333,398.05333333333334,390.86,298.0466666666667,450.8
2018-04-15,565.9866666666667,396.71666666666664,389.15999999999997,293.61333333333334,446.14
2018-04-16,565.9,395.38,387.46,289.18,441.48
2018-04-17,569.1,395.47,392.75,308.36,426.34
2018-04-18,578.74,393.23,424.47,305.68,436.78
2018-04-19,579.52,393.59,418.57,297.64,436.49
2018-04-20,580.04,394.88,400.18,291.85,442.18
2018-04-21,579.09,394.74666666666667,402.25,287.58333333333337,443.51666666666665
2018-04-22,578.14,394.61333333333334,404.32,283.31666666666666,444.85333333333335
2018-04-23,577.19,394.48,406.39,279.05,446.19
2018-04-24,578.4,390.27,406.55,303.16,447.1
2018-04-25,574.45,393.13,407.6,296.91,454.8
2018-04-26,585.41,399.67,413.6,305.2,471.47
2018-04-27,590.63,402.59,416.27,308.67,454.94
2018-04-28,589.2833333333333,403.7966666666666,415.99,313.18333333333334,457.62666666666667
2018-04-29,587.9366666666667,405.00333333333333,415.71,317.69666666666666,460.31333333333333
2018-04-30,586.59,406.21,415.43,322.21,463.0
2018-05-01,592.72,404.32,409.48,310.71,460.12
2018-05-02,595.19,410.73,409.13,310.28,437.85
2018-05-03,591.27,408.98,396.04,308.08,434.52
2018-05-04,584.67,402.24,391.95,301.95,457.17
2018-05-05,582.91,402.58,392.24,297.59999999999997,457.92333333333335
2018-05-06,581.15,402.92,392.53,293.25,458.6766666666667
2018-05-07,579.39,403.26,392.82,288.9,459.43
2018-05-08,569.16,399.85,394.01,289.29,447.7
2018-05-09,566.5,406.82,379.84,311.05,453.04
2018-05-10,572.01,405.86,393.78,310.2,449.22
2018-05-11,572.75,403.1,386.71,308.07,449.54
2018-05-12,572.6566666666666,405.3966666666667,387.18333333333334,306.77,449.82
2018-05-13,572.5633333333334,407.6933333333333,387.65666666666664,305.47,450.1
2018-05-14,572.47,409.99,388.13,304.17,450.38
2018-05-15,573.69,412.43,387.77,311.06,467.78
2018-05-16,576.03,411.73,401.44,315.29,460.74
2018-05-17,576.8,407.48,405.15,315.4,459.11
2018-05-18,585.77,405.62,404.92,298.54,450.2
2018-05-19,591.2466666666667,405.3233333333333,402.01,302.15333333333336,448.07666666666665
2018-05-20,596.7233333333334,405.0266666666667,399.1,305.76666666666665,445.9533333333333
2018-05-21,602.2,404.73,396.19,309.38,443.83
2018-05-22,600.27,413.54,408.7,302.94,435.64
2018-05-23,593.87,413.64,407.37,303.64,455.83
2018-05-24,585.34,412.4,404.55,297.68,461.01
2018-05-25,590.05,410.96,405.86,296.21,449.51
2018-05-26,592.5633333333333,410.33,406.8833333333333,299.6533333333333,448.57666666666665
2018-05-27,595.0766666666667,409.7,407.9066666666667,303.0966666666667,447.6433333333333
2018-05-28,597.59,409.07,408.93,306.54,446.71
2018-05-29,590.33,404.29,402.31,300.8,442.58
2018-05-30,576.98,404.05,404.22,313.91,454.6
2018-05-31,584.8,403.7,413.12,317.16,456.17
2018-06-01,584.21,404.82,399.4,322.25,453.02
2018-06-02,583.0933333333334,404.68,400.15,320.16,447.9633333333333
2018-06-03,581.9766666666667,404.53999999999996,400.9,318.07,442.9066666666667
2018-06-04,580.86,404.4,401.65,315.98,437.85
2018-06-05,583.52,408.92,411.54,318.36,454.35
2018-06-06,582.64,414.55,411.48,320.51,466.74
2018-06-07,598.2,413.49,410.52,313.1,464.22
2018-06-08,603.22,410.97,414.68,311.37,467.58
2018-06-09,599.1366666666667,410.90000000000003,414.35333333333335,312.53000000000003,469.72666666666663
2018-06-10,595.0533333333334,410.83,414.02666666666664,313.69,471.87333333333333
2018-06-11,590.97,410.76,413.7,314.85,474.02
2018-06-12,584.4,412.43,418.11,308.82,460.29
2018-06-13,591.32,413.33,422.26,306.34,451.05
2018-06-14,586.62,415.56,419.5,309.97,450.73
2018-06-15,582.49,414.95,402.13,309.22,440.57
2018-06-16,584.61,411.3433333333333,398.69666666666666,309.7866666666667,439.38
2018-06-17,586.73,407.7366666666667,395.2633333333333,310.35333333333335,438.19
2018-06-18,588.85,404.13,391.83,310.92,437.0
2018-06-19,583.64,403.63,407.58,314.33,459.75
2018-06-20,578.47,401.72,409.86,325.16,453.92
2018-06-21,586.87,408.28,404.3,324.39,443.71
2018-06-22,584.5,415.05,402.86,322.8,452.32
2018-06-23,587.3366666666667,417.57666666666665,404.12333333333333,322.86,451.27
2018-06-24,590.1733333333333,420.10333333333335,405.38666666666666,322.92,450.22
2018-06-25,593.01,422.63,406.65,322.98,449.17
2018-06-26,587.97,411.72,404.57,321.14,435.03
2018-06-27,594.42,412.78,404.54,310.8,442.56
2018-06-28,586.73,415.03,402.45,303.11,461.73
2018-06-29,588.27,406.61,415.53,307.61,460.09
2018-06-30,585.3033333333333,407.18,414.0233333333333,311.85,457.6033333333333
2018-07-01,582.3366666666667,407.75,412.51666666666665,316.09,455.1166666666667
2018-07-02,579.37,408.32,411.01,320.33,452.63
2018-07-03,582.02,406.39,405.95,314.61,446.03
2018-07-04,576.56,407.41,411.32,321.88,452.68
2018-07-05,575.26,406.19,418.12,330.09,469.33
2018-07-06,582.27,410.96,423.14,316.28,463.5
2018-07-07,579.5133333333333,412.76,421.4733333333333,317.59999999999997,464.8233333333333
2018-07-08,576.7566666666667,414.56,419.8066666666667,318.92,466.1466666666667
2018-07-09,574.0,416.36,418.14,320.24,467.47
